timestamp,icme_speed_mean,label
2000-11-26 12:00:00,553.0,1
2000-11-26 13:00:00,624.0,1
2000-11-26 14:00:00,620.0,1
2000-11-26 15:00:00,598.0,1
2000-11-26 16:00:00,605.0,1
2000-11-26 17:00:00,570.0,1
2000-11-26 18:00:00,561.0,1
2000-11-26 19:00:00,581.0,1
2000-11-26 20:00:00,575.0,1
2000-11-26 21:00:00,528.0,1
2000-11-26 22:00:00,600.0,1
2000-11-26 23:00:00,586.0,1
2000-11-27 00:00:00,561.0,1
2000-11-27 01:00:00,618.0,1
2000-11-27 02:00:00,628.0,1
2000-11-27 03:00:00,616.0,1
2000-11-27 04:00:00,574.0,1
2000-11-27 05:00:00,577.0,1
2000-11-27 06:00:00,565.0,1
2000-11-27 07:00:00,601.0,1
2000-11-27 08:00:00,611.0,1
2000-11-27 09:00:00,617.0,1
2000-11-27 10:00:00,633.0,1
2000-11-27 11:00:00,630.0,1
2000-11-27 12:00:00,622.0,1
2000-11-27 13:00:00,606.0,1
2000-11-27 14:00:00,585.0,1
2000-11-27 15:00:00,570.0,1
2000-11-27 16:00:00,571.0,1
2000-11-27 17:00:00,574.0,1
2000-11-27 18:00:00,588.0,1
2000-11-27 19:00:00,589.0,1
2000-11-27 20:00:00,589.0,1
2000-11-27 21:00:00,561.0,1
2000-11-27 22:00:00,547.0,1
2000-11-27 23:00:00,553.0,1
2000-11-28 00:00:00,553.0,1
2000-11-28 01:00:00,543.0,1
2000-11-28 02:00:00,528.0,1
2000-11-28 03:00:00,514.0,1
2000-11-28 04:00:00,513.0,1
2000-11-28 05:00:00,537.0,1
2000-11-28 06:00:00,566.0,1
2000-11-28 07:00:00,557.0,1
2000-11-28 08:00:00,548.0,1
2000-11-28 09:00:00,551.0,1
