timestamp,icme_speed_mean,label
2024-12-08 00:00:00,379.0,1
2024-12-08 01:00:00,368.0,1
2024-12-08 02:00:00,364.0,1
2024-12-08 03:00:00,366.0,1
2024-12-08 04:00:00,354.0,1
2024-12-08 05:00:00,372.0,1
2024-12-08 06:00:00,379.0,1
2024-12-08 07:00:00,375.0,1
2024-12-08 08:00:00,361.0,1
2024-12-08 09:00:00,349.0,1
2024-12-08 10:00:00,357.0,1
2024-12-08 11:00:00,344.0,1
2024-12-08 12:00:00,341.0,1
2024-12-08 13:00:00,340.0,1
2024-12-08 14:00:00,336.0,1
2024-12-08 15:00:00,336.0,1
2024-12-08 16:00:00,333.0,1
2024-12-08 17:00:00,335.0,1
