timestamp,icme_speed_mean,label
2000-11-11 05:00:00,894.0,1
2000-11-11 06:00:00,905.0,1
2000-11-11 07:00:00,885.0,1
2000-11-11 08:00:00,883.0,1
2000-11-11 09:00:00,877.0,1
2000-11-11 10:00:00,864.0,1
2000-11-11 11:00:00,850.0,1
2000-11-11 12:00:00,827.0,1
2000-11-11 13:00:00,833.0,1
2000-11-11 14:00:00,809.0,1
2000-11-11 15:00:00,802.0,1
2000-11-11 16:00:00,786.0,1
2000-11-11 17:00:00,779.0,1
2000-11-11 18:00:00,758.0,1
2000-11-11 19:00:00,743.0,1
2000-11-11 20:00:00,730.0,1
2000-11-11 21:00:00,722.0,1
2000-11-11 22:00:00,710.0,1
2000-11-11 23:00:00,712.0,1
