timestamp,icme_speed_mean,label
2025-05-26 14:00:00,442.0,1
2025-05-26 15:00:00,456.0,1
2025-05-26 16:00:00,455.0,1
2025-05-26 17:00:00,450.0,1
2025-05-26 18:00:00,446.0,1
2025-05-26 19:00:00,445.0,1
2025-05-26 20:00:00,443.0,1
2025-05-26 21:00:00,439.0,1
2025-05-26 22:00:00,434.0,1
2025-05-26 23:00:00,434.0,1
2025-05-27 00:00:00,427.0,1
2025-05-27 01:00:00,423.0,1
2025-05-27 02:00:00,422.0,1
2025-05-27 03:00:00,420.0,1
2025-05-27 04:00:00,419.0,1
2025-05-27 05:00:00,421.0,1
2025-05-27 06:00:00,424.0,1
2025-05-27 07:00:00,421.0,1
2025-05-27 08:00:00,421.0,1
2025-05-27 09:00:00,417.0,1
