timestamp,icme_speed_mean,label
2022-04-13 02:00:00,494.0,1
2022-04-13 03:00:00,496.0,1
2022-04-13 04:00:00,495.0,1
2022-04-13 05:00:00,491.0,1
2022-04-13 06:00:00,481.0,1
2022-04-13 07:00:00,482.0,1
2022-04-13 08:00:00,480.0,1
2022-04-13 09:00:00,487.0,1
2022-04-13 10:00:00,483.0,1
2022-04-13 11:00:00,473.0,1
2022-04-13 12:00:00,468.0,1
2022-04-13 13:00:00,474.0,1
2022-04-13 14:00:00,452.0,1
2022-04-13 15:00:00,441.0,1
2022-04-13 16:00:00,439.0,1
2022-04-13 17:00:00,432.0,1
2022-04-13 18:00:00,430.0,1
2022-04-13 19:00:00,429.0,1
2022-04-13 20:00:00,428.0,1
2022-04-13 21:00:00,417.0,1
2022-04-13 22:00:00,412.0,1
2022-04-13 23:00:00,416.0,1
