timestamp,icme_speed_mean,label
2013-12-08 08:00:00,621.0,1
2013-12-08 09:00:00,632.0,1
2013-12-08 10:00:00,624.0,1
2013-12-08 11:00:00,636.0,1
2013-12-08 12:00:00,623.0,1
2013-12-08 13:00:00,631.0,1
2013-12-08 14:00:00,639.0,1
2013-12-08 15:00:00,619.0,1
2013-12-08 16:00:00,589.0,1
2013-12-08 17:00:00,571.0,1
2013-12-08 18:00:00,556.0,1
2013-12-08 19:00:00,566.0,1
2013-12-08 20:00:00,571.0,1
2013-12-08 21:00:00,566.0,1
2013-12-08 22:00:00,550.0,1
2013-12-08 23:00:00,538.0,1
2013-12-09 00:00:00,530.0,1
2013-12-09 01:00:00,531.0,1
2013-12-09 02:00:00,512.0,1
