timestamp,icme_speed_mean,label
2000-06-23 13:00:00,466.0,1
2000-06-23 14:00:00,524.0,1
2000-06-23 15:00:00,529.0,1
2000-06-23 16:00:00,506.0,1
2000-06-23 17:00:00,520.0,1
2000-06-23 18:00:00,523.0,1
2000-06-23 19:00:00,537.0,1
2000-06-23 20:00:00,569.0,1
2000-06-23 21:00:00,592.0,1
2000-06-23 22:00:00,568.0,1
2000-06-23 23:00:00,547.0,1
2000-06-24 00:00:00,581.0,1
2000-06-24 01:00:00,551.0,1
2000-06-24 02:00:00,536.0,1
2000-06-24 03:00:00,561.0,1
2000-06-24 04:00:00,583.0,1
2000-06-24 05:00:00,561.0,1
2000-06-24 06:00:00,574.0,1
2000-06-24 07:00:00,571.0,1
2000-06-24 08:00:00,582.0,1
2000-06-24 09:00:00,578.0,1
2000-06-24 10:00:00,573.0,1
2000-06-24 11:00:00,569.0,1
2000-06-24 12:00:00,564.0,1
2000-06-24 13:00:00,560.0,1
2000-06-24 14:00:00,550.0,1
2000-06-24 15:00:00,543.0,1
2000-06-24 16:00:00,537.0,1
2000-06-24 17:00:00,530.0,1
2000-06-24 18:00:00,524.0,1
2000-06-24 19:00:00,530.0,1
2000-06-24 20:00:00,518.0,1
2000-06-24 21:00:00,517.0,1
2000-06-24 22:00:00,517.0,1
2000-06-24 23:00:00,507.0,1
2000-06-25 00:00:00,502.0,1
2000-06-25 01:00:00,506.0,1
2000-06-25 02:00:00,492.0,1
2000-06-25 03:00:00,491.0,1
2000-06-25 04:00:00,476.0,1
2000-06-25 05:00:00,477.0,1
2000-06-25 06:00:00,471.0,1
2000-06-25 07:00:00,471.0,1
2000-06-25 08:00:00,461.0,1
2000-06-25 09:00:00,457.0,1
2000-06-25 10:00:00,459.0,1
2000-06-25 11:00:00,458.0,1
2000-06-25 12:00:00,461.0,1
2000-06-25 13:00:00,462.0,1
2000-06-25 14:00:00,449.0,1
2000-06-25 15:00:00,448.0,1
2000-06-25 16:00:00,445.0,1
2000-06-25 17:00:00,444.0,1
2000-06-25 18:00:00,431.0,1
2000-06-25 19:00:00,418.0,1
2000-06-25 20:00:00,439.0,1
2000-06-25 21:00:00,445.0,1
2000-06-25 22:00:00,439.0,1
2000-06-25 23:00:00,439.0,1
