timestamp,icme_speed_mean,label
2012-04-23 03:00:00,353.0,1
2012-04-23 04:00:00,393.0,1
2012-04-23 05:00:00,389.0,1
2012-04-23 06:00:00,387.0,1
2012-04-23 07:00:00,382.0,1
2012-04-23 08:00:00,372.0,1
2012-04-23 09:00:00,379.0,1
2012-04-23 10:00:00,382.0,1
2012-04-23 11:00:00,383.0,1
2012-04-23 12:00:00,380.0,1
2012-04-23 13:00:00,379.0,1
2012-04-23 14:00:00,376.0,1
2012-04-23 15:00:00,388.0,1
2012-04-23 16:00:00,389.0,1
2012-04-23 17:00:00,387.0,1
2012-04-23 18:00:00,381.0,1
2012-04-23 19:00:00,389.0,1
2012-04-23 20:00:00,382.0,1
2012-04-23 21:00:00,374.0,1
2012-04-23 22:00:00,370.0,1
2012-04-23 23:00:00,366.0,1
2012-04-24 00:00:00,362.0,1
2012-04-24 01:00:00,363.0,1
2012-04-24 02:00:00,365.0,1
