timestamp,icme_speed_mean,label
2016-07-24 16:00:00,410.0,1
2016-07-24 17:00:00,431.0,1
2016-07-24 18:00:00,430.0,1
2016-07-24 19:00:00,438.0,1
2016-07-24 20:00:00,431.0,1
2016-07-24 21:00:00,422.0,1
2016-07-24 22:00:00,429.0,1
2016-07-24 23:00:00,424.0,1
2016-07-25 00:00:00,434.0,1
2016-07-25 01:00:00,441.0,1
2016-07-25 02:00:00,450.0,1
2016-07-25 03:00:00,452.0,1
2016-07-25 04:00:00,451.0,1
2016-07-25 05:00:00,445.0,1
2016-07-25 06:00:00,440.0,1
2016-07-25 07:00:00,438.0,1
2016-07-25 08:00:00,432.0,1
2016-07-25 09:00:00,425.0,1
2016-07-25 10:00:00,434.0,1
2016-07-25 11:00:00,437.0,1
2016-07-25 12:00:00,451.0,1
