timestamp,icme_speed_mean,label
1997-06-08 16:00:00,377.0,1
1997-06-08 17:00:00,386.0,1
1997-06-08 18:00:00,387.0,1
1997-06-08 19:00:00,371.0,1
1997-06-08 20:00:00,370.0,1
1997-06-08 21:00:00,369.0,1
1997-06-08 22:00:00,367.0,1
1997-06-08 23:00:00,364.0,1
1997-06-09 00:00:00,367.0,1
1997-06-09 01:00:00,371.0,1
1997-06-09 02:00:00,376.0,1
1997-06-09 03:00:00,374.0,1
1997-06-09 04:00:00,371.0,1
1997-06-09 05:00:00,366.0,1
1997-06-09 06:00:00,356.0,1
1997-06-09 07:00:00,371.0,1
1997-06-09 08:00:00,376.0,1
1997-06-09 09:00:00,374.0,1
1997-06-09 10:00:00,378.0,1
1997-06-09 11:00:00,378.0,1
1997-06-09 12:00:00,380.0,1
1997-06-09 13:00:00,398.0,1
1997-06-09 14:00:00,388.0,1
1997-06-09 15:00:00,381.0,1
1997-06-09 16:00:00,367.0,1
1997-06-09 17:00:00,368.0,1
1997-06-09 18:00:00,370.0,1
1997-06-09 19:00:00,360.0,1
1997-06-09 20:00:00,355.0,1
1997-06-09 21:00:00,364.0,1
1997-06-09 22:00:00,361.0,1
1997-06-09 23:00:00,351.0,1
