timestamp,icme_speed_mean,label
2000-09-03 00:00:00,447.0,1
2000-09-03 01:00:00,440.0,1
2000-09-03 02:00:00,435.0,1
2000-09-03 03:00:00,429.0,1
2000-09-03 04:00:00,428.0,1
2000-09-03 05:00:00,427.0,1
2000-09-03 06:00:00,417.0,1
2000-09-03 07:00:00,417.0,1
2000-09-03 08:00:00,416.0,1
2000-09-03 09:00:00,412.0,1
2000-09-03 10:00:00,410.0,1
2000-09-03 11:00:00,409.0,1
2000-09-03 12:00:00,401.0,1
2000-09-03 13:00:00,395.0,1
2000-09-03 14:00:00,387.0,1
2000-09-03 15:00:00,389.0,1
2000-09-03 16:00:00,386.0,1
2000-09-03 17:00:00,388.0,1
2000-09-03 18:00:00,384.0,1
2000-09-03 19:00:00,401.0,1
2000-09-03 20:00:00,418.0,1
2000-09-03 21:00:00,410.0,1
2000-09-03 22:00:00,434.0,1
