timestamp,icme_speed_mean,label
2009-12-12 05:00:00,252.0,1
2009-12-12 06:00:00,260.0,1
2009-12-12 07:00:00,277.0,1
2009-12-12 08:00:00,279.0,1
2009-12-12 09:00:00,285.0,1
2009-12-12 10:00:00,286.0,1
2009-12-12 11:00:00,292.0,1
2009-12-12 12:00:00,287.0,1
2009-12-12 13:00:00,287.0,1
2009-12-12 14:00:00,285.0,1
2009-12-12 15:00:00,287.0,1
2009-12-12 16:00:00,289.0,1
2009-12-12 17:00:00,295.0,1
2009-12-12 18:00:00,296.0,1
2009-12-12 19:00:00,295.0,1
2009-12-12 20:00:00,290.0,1
2009-12-12 21:00:00,288.0,1
2009-12-12 22:00:00,285.0,1
2009-12-12 23:00:00,288.0,1
2009-12-13 00:00:00,292.0,1
2009-12-13 01:00:00,290.0,1
2009-12-13 02:00:00,281.0,1
2009-12-13 03:00:00,276.0,1
2009-12-13 04:00:00,276.0,1
2009-12-13 05:00:00,273.0,1
2009-12-13 06:00:00,275.0,1
2009-12-13 07:00:00,272.0,1
2009-12-13 08:00:00,275.0,1
2009-12-13 09:00:00,274.0,1
2009-12-13 10:00:00,277.0,1
2009-12-13 11:00:00,275.0,1
2009-12-13 12:00:00,269.0,1
2009-12-13 13:00:00,266.0,1
2009-12-13 14:00:00,265.0,1
2009-12-13 15:00:00,263.0,1
2009-12-13 16:00:00,264.0,1
2009-12-13 17:00:00,262.0,1
2009-12-13 18:00:00,262.0,1
2009-12-13 19:00:00,262.0,1
2009-12-13 20:00:00,258.0,1
2009-12-13 21:00:00,259.0,1
2009-12-13 22:00:00,258.0,1
2009-12-13 23:00:00,255.0,1
2009-12-14 00:00:00,257.0,1
2009-12-14 01:00:00,260.0,1
2009-12-14 02:00:00,261.0,1
2009-12-14 03:00:00,263.0,1
2009-12-14 04:00:00,264.0,1
