timestamp,icme_speed_mean,label
1999-07-02 01:00:00,593.0,1
1999-07-02 02:00:00,589.0,1
1999-07-02 03:00:00,604.0,1
1999-07-02 04:00:00,604.0,1
1999-07-02 05:00:00,589.0,1
1999-07-02 06:00:00,602.0,1
1999-07-02 07:00:00,601.0,1
1999-07-02 08:00:00,603.0,1
1999-07-02 09:00:00,583.0,1
1999-07-02 10:00:00,597.0,1
1999-07-02 11:00:00,625.0,1
1999-07-02 12:00:00,613.0,1
1999-07-02 13:00:00,618.0,1
1999-07-02 14:00:00,622.0,1
1999-07-02 15:00:00,587.0,1
1999-07-02 16:00:00,590.0,1
1999-07-02 17:00:00,583.0,1
1999-07-02 18:00:00,644.0,1
1999-07-02 19:00:00,642.0,1
1999-07-02 20:00:00,687.0,1
1999-07-02 21:00:00,682.0,1
1999-07-02 22:00:00,654.0,1
1999-07-02 23:00:00,623.0,1
1999-07-03 00:00:00,613.0,1
1999-07-03 01:00:00,611.0,1
1999-07-03 02:00:00,582.0,1
1999-07-03 03:00:00,586.0,1
1999-07-03 04:00:00,580.0,1
1999-07-03 05:00:00,575.0,1
1999-07-03 06:00:00,568.0,1
1999-07-03 07:00:00,549.0,1
1999-07-03 08:00:00,558.0,1
1999-07-03 09:00:00,552.0,1
1999-07-03 10:00:00,547.0,1
1999-07-03 11:00:00,549.0,1
1999-07-03 12:00:00,548.0,1
1999-07-03 13:00:00,543.0,1
1999-07-03 14:00:00,531.0,1
1999-07-03 15:00:00,519.0,1
1999-07-03 16:00:00,522.0,1
1999-07-03 17:00:00,507.0,1
1999-07-03 18:00:00,514.0,1
1999-07-03 19:00:00,516.0,1
1999-07-03 20:00:00,507.0,1
1999-07-03 21:00:00,497.0,1
1999-07-03 22:00:00,482.0,1
1999-07-03 23:00:00,489.0,1
1999-07-04 00:00:00,487.0,1
1999-07-04 01:00:00,489.0,1
1999-07-04 02:00:00,484.0,1
1999-07-04 03:00:00,484.0,1
1999-07-04 04:00:00,477.0,1
1999-07-04 05:00:00,460.0,1
1999-07-04 06:00:00,444.0,1
1999-07-04 07:00:00,458.0,1
1999-07-04 08:00:00,454.0,1
1999-07-04 09:00:00,434.0,1
1999-07-04 10:00:00,442.0,1
1999-07-04 11:00:00,459.0,1
1999-07-04 12:00:00,461.0,1
1999-07-04 13:00:00,456.0,1
1999-07-04 14:00:00,445.0,1
1999-07-04 15:00:00,443.0,1
1999-07-04 16:00:00,431.0,1
1999-07-04 17:00:00,432.0,1
1999-07-04 18:00:00,421.0,1
1999-07-04 19:00:00,418.0,1
1999-07-04 20:00:00,413.0,1
1999-07-04 21:00:00,415.0,1
1999-07-04 22:00:00,409.0,1
1999-07-04 23:00:00,403.0,1
1999-07-05 00:00:00,402.0,1
1999-07-05 01:00:00,410.0,1
1999-07-05 02:00:00,406.0,1
1999-07-05 03:00:00,408.0,1
1999-07-05 04:00:00,399.0,1
1999-07-05 05:00:00,397.0,1
1999-07-05 06:00:00,394.0,1
1999-07-05 07:00:00,400.0,1
1999-07-05 08:00:00,402.0,1
1999-07-05 09:00:00,388.0,1
1999-07-05 10:00:00,392.0,1
1999-07-05 11:00:00,383.0,1
1999-07-05 12:00:00,385.0,1
1999-07-05 13:00:00,394.0,1
