window_size,forecast_lag_min,input_start,input_end,coeff_setting,max_available_coeffs,effective_coeffs,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
360,5,355,715,57,181,57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784394250513349,0.8695652173913043,0.8641975308641975,0.875,0.8626957494407159,0.8578141727028793,0.7692307692307693,0.9783080260303688,0.8850574712643678,0.8555555555555555,0.9166666666666666,0.9011535401750196,0.8730971453739643,0.7938144329896907
360,5,355,715,58,181,58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8834355828220859,0.8674698795180723,0.9,0.887695749440716,0.8727952598946949,0.7912087912087912,0.980477223427332,0.8941176470588236,0.8837209302325582,0.9047619047619048,0.8928287305375611,0.8833665982627273,0.8085106382978723
360,5,355,715,59,181,59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784394250513349,0.8711656441717791,0.8554216867469879,0.8875,0.8740771812080537,0.8594052872520311,0.7717391304347826,0.9793926247288504,0.8901734104046243,0.8651685393258427,0.9166666666666666,0.9023468575974544,0.8788134537958133,0.8020833333333334
360,5,355,715,60,181,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.8765432098765432,0.8658536585365854,0.8875,0.8751957494407159,0.8653468631625515,0.7802197802197802,0.980477223427332,0.8941176470588236,0.8837209302325582,0.9047619047619048,0.8928287305375611,0.8833665982627273,0.8085106382978723
360,5,355,715,61,181,61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.8765432098765432,0.8658536585365854,0.8875,0.8751957494407159,0.8653468631625515,0.7802197802197802,0.9815618221258134,0.9005847953216374,0.8850574712643678,0.9166666666666666,0.9047334924423228,0.8904268556967688,0.8191489361702128
360,5,355,715,62,181,62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.8765432098765432,0.8658536585365854,0.8875,0.8751957494407159,0.8653468631625515,0.7802197802197802,0.9772234273318872,0.8757396449704142,0.8705882352941177,0.8809523809523809,0.8678258893056028,0.8632028147917874,0.7789473684210526
360,5,355,715,63,181,63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8834355828220859,0.8674698795180723,0.9,0.887695749440716,0.8727952598946949,0.7912087912087912,0.9815618221258134,0.9005847953216374,0.8850574712643678,0.9166666666666666,0.9047334924423228,0.8904268556967688,0.8191489361702128
360,5,355,715,64,181,64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.8780487804878049,0.8571428571428571,0.9,0.8865771812080538,0.8668452999398479,0.782608695652174,0.9793926247288504,0.8888888888888888,0.8735632183908046,0.9047619047619048,0.8916354131151267,0.8775358975434475,0.8
360,5,355,715,65,181,65,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.875,0.875,0.875,0.8638143176733781,0.8638143176733781,0.7777777777777778,0.9793926247288504,0.8875739644970414,0.8823529411764706,0.8928571428571429,0.8809239686327992,0.8762311181449505,0.7978723404255319
360,5,355,715,66,181,66,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8834355828220859,0.8674698795180723,0.9,0.887695749440716,0.8727952598946949,0.7912087912087912,0.9793926247288504,0.8875739644970414,0.8823529411764706,0.8928571428571429,0.8809239686327992,0.8762311181449505,0.7978723404255319
360,5,355,715,67,181,67,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784394250513349,0.8695652173913043,0.8641975308641975,0.875,0.8626957494407159,0.8578141727028793,0.7692307692307693,0.9793926247288504,0.8875739644970414,0.8823529411764706,0.8928571428571429,0.8809239686327992,0.8762311181449505,0.7978723404255319
360,5,355,715,68,181,68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.8765432098765432,0.8658536585365854,0.8875,0.8751957494407159,0.8653468631625515,0.7802197802197802,0.9783080260303688,0.8823529411764706,0.872093023255814,0.8928571428571429,0.8797306512103649,0.8704073314030304,0.7894736842105263
360,5,355,715,69,181,69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.8780487804878049,0.8571428571428571,0.9,0.8865771812080538,0.8668452999398479,0.782608695652174,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,70,181,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.8765432098765432,0.8658536585365854,0.8875,0.8751957494407159,0.8653468631625515,0.7802197802197802,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,71,181,71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965092,0.8780487804878049,0.8571428571428571,0.9,0.8865771812080538,0.8668452999398479,0.782608695652174,0.982646420824295,0.9058823529411764,0.8953488372093024,0.9166666666666666,0.9059268098647576,0.8963258651224243,0.8279569892473119
360,5,355,715,72,181,72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8834355828220859,0.8674698795180723,0.9,0.887695749440716,0.8727952598946949,0.7912087912087912,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,73,181,73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8819875776397516,0.8765432098765432,0.8875,0.8763143176733781,0.8713556800645098,0.7888888888888889,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,74,181,74,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8819875776397516,0.8765432098765432,0.8875,0.8763143176733781,0.8713556800645098,0.7888888888888889,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,75,181,75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825462012320328,0.8944099378881988,0.8888888888888888,0.9,0.8899328859060402,0.8848971874261404,0.8089887640449438,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,76,181,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8888888888888888,0.8780487804878049,0.9,0.8888143176733783,0.8788121768462963,0.8,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
360,5,355,715,77,181,77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8875,0.8875,0.8875,0.8774328859060403,0.8774328859060403,0.797752808988764,0.9815618221258134,0.8994082840236687,0.8941176470588236,0.9047619047619048,0.8940220479599956,0.8892594214981135,0.8172043010752689
360,5,355,715,78,181,78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825462012320328,0.8944099378881988,0.8888888888888888,0.9,0.8899328859060402,0.8848971874261404,0.8089887640449438,0.982646420824295,0.9058823529411764,0.8953488372093024,0.9166666666666666,0.9059268098647576,0.8963258651224243,0.8279569892473119
360,5,355,715,79,181,79,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868584,0.8875,0.8875,0.8875,0.8774328859060403,0.8774328859060403,0.797752808988764,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
