method,counterfactual_cutoff,sample_id,forecast_lag_min,window_size,top_percent,top_percent_label,features_to_vary_count,features_to_vary_fraction,original_label,original_label_name,desired_counterfactual_label,desired_counterfactual_label_name,counterfactual_predicted_label,counterfactual_predicted_label_name,counterfactual_found,counterfactual_reconstruction_mse,counterfactual_reconstruction_mae,changed_feature_count,selected_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_nearest_train_index,dice_nearest_train_label,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance,error
box_cox,0-9,2003-01-07_06-29,5,180,0.1,10%,19,0.13013698630136986,0,0,1,1,0,0,False,,,0,146,,,,,,,,-1,-1,,,0,,No counterfactuals found for any of the query points! Kindly check your configuration.
box_cox,0-9,2003-01-07_22-25,5,180,0.1,10%,19,0.13013698630136986,0,0,1,1,0,0,False,,,0,146,,,,,,,,-1,-1,,,0,,No counterfactuals found for any of the query points! Kindly check your configuration.
box_cox,0-9,2003-01-09_00-27,5,180,0.1,10%,19,0.13013698630136986,0,0,1,1,0,0,False,,,0,146,,,,,,,,-1,-1,,,0,,No counterfactuals found for any of the query points! Kindly check your configuration.
box_cox,0-9,2003-05-28_11-40,5,180,0.1,10%,19,0.13013698630136986,1,1,0,0,0,0,True,11.772496223449707,1.679995059967041,2,146,0.0136986301369863,0.028972972602739726,0.9718428244723922,0.0136986301369863,0.9863013698630136,0.7513457936195388,0.5709894662968193,928,0,1.0001709713938356,0.99461125189267,1,184.5718582651399,
box_cox,0-9,2003-05-30_16-25,5,180,0.1,10%,19,0.13013698630136986,1,1,0,0,1,1,False,,,0,146,,,,,,,,-1,-1,,,0,,No counterfactuals found for any of the query points! Kindly check your configuration.
box_cox,0-9,2003-06-18_12-15,5,180,0.1,10%,19,0.13013698630136986,1,1,0,0,0,0,True,6.609254360198975,0.8994204998016357,2,146,0.0136986301369863,0.02151775686708215,0.9789355038398202,0.0136986301369863,0.9863013698630136,0.8059359633323895,0.5537294900284048,28,0,1.0001709713938356,0.99461125189267,1,184.5718582651399,
