generated_counterfactual_count,attempted_counterfactual_count,counterfactual_success_rate,mean_dice_proximity_loss,median_dice_proximity_loss,mean_dice_proximity_score,median_dice_proximity_score,mean_dice_sparsity_loss,median_dice_sparsity_loss,mean_dice_sparsity_score,median_dice_sparsity_score,mean_dice_plausibility_distance,median_dice_plausibility_distance,mean_dice_plausibility_score,median_dice_plausibility_score,mean_changed_feature_count,median_changed_feature_count,mean_changed_feature_fraction,median_changed_feature_fraction,mean_counterfactual_reconstruction_mse,median_counterfactual_reconstruction_mse,mean_counterfactual_reconstruction_mae,median_counterfactual_reconstruction_mae,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance
18,18,1.0,155.4069143531326,69.92379602989878,0.10793213844934876,0.017050897840790422,0.21018910444836372,0.18992504409171074,0.7898108955516364,0.8100749559082893,155.59084890109364,72.49356709030901,0.04996858876690113,0.015779712510373446,33.72222222222222,31.0,0.21018910444836372,0.18992504409171074,0.01173312423310967,0.005312479333952069,0.06958094001230267,0.05583149753510952,1.0005995466556712,0.9999187899727562,15.0,61684.67153181833
