method,counterfactual_cutoff,sample_id,forecast_lag_min,window_size,top_percent,top_percent_label,features_to_vary_count,features_to_vary_fraction,original_label,original_label_name,desired_counterfactual_label,desired_counterfactual_label_name,counterfactual_predicted_label,counterfactual_predicted_label_name,counterfactual_found,counterfactual_reconstruction_mse,counterfactual_reconstruction_mae,changed_feature_count,selected_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_nearest_train_index,dice_nearest_train_label,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance,error
box_cox,0-all,2003-02-01_07-48,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.016453129798173906,0.059100402519106865,50.3,146.0,0.3445205479452055,9.956969422944084,0.0994474265377,0.3445205479452055,0.6554794520547945,10.640837485385164,0.09303870964043741,611,0,0.6075817149815863,0.966172058475549,45,1873.7288751023825,
box_cox,0-all,2003-02-06_02-30,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.012817237712442874,0.05470755286514759,46.2,146.0,0.3164383561643836,14.048024675360187,0.08029053533937885,0.3164383561643836,0.6835616438356166,13.740807130446722,0.0782545743986233,350,1,0.27434237925687893,0.9415308441488703,45,2090.0361341837634,
box_cox,0-all,2003-02-12_00-42,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.34065429610200226,0.11848274171352387,51.1,146.0,0.35,16.526092673480512,0.061029283640266475,0.35,0.65,16.744544368827132,0.059874328559915854,471,1,0.5302655225701984,0.9769576235534518,45,1999.6696004274684,
box_cox,0-all,2003-02-14_08-07,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.00795756494626403,0.0458295188844204,47.1,146.0,0.32260273972602743,14.942666285709961,0.06358472884831569,0.32260273972602743,0.6773972602739727,15.217586015000325,0.06228643823206122,458,0,0.7798306144742058,0.9691694843014047,45,1373.8941715159765,
box_cox,0-all,2003-03-15_19-00,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.0073662939947098495,0.04682453498244286,51.9,146.0,0.3554794520547945,12.206352687234354,0.08380345156900733,0.3554794520547945,0.6445205479452055,12.547618698750185,0.08120545074367452,976,1,0.21575505269117043,0.9589662025743932,45,2222.941493319058,
box_cox,0-all,2003-03-17_15-35,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.15948658622801304,0.14700563251972198,47.3,146.0,0.32397260273972606,10.565844956212853,0.0916269837142107,0.32397260273972606,0.676027397260274,11.326556230508428,0.08557227037458633,805,0,0.9959220066411907,0.9963907218720792,45,1909.9108820585834,
box_cox,0-all,2003-03-18_23-13,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.010408447310328483,0.05261962078511715,46.3,146.0,0.3171232876712329,9.755882051385974,0.09327809886571349,0.3171232876712329,0.6828767123287671,10.443596842806036,0.0877195530631037,253,1,0.12975515778773683,0.9224372511055052,45,1449.164864585207,
box_cox,0-all,2003-03-29_09-11,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.00546283801086247,0.038841907307505606,51.8,146.0,0.3547945205479452,13.654380110241195,0.06984801107652679,0.3547945205479452,0.6452054794520548,14.178224872139793,0.06724716019494674,879,1,0.9043526845466576,0.9864946807242295,45,2096.13857434085,
box_cox,0-all,2003-04-03_09-13,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.006028642738237977,0.04267135225236416,51.0,146.0,0.3493150684931507,12.468546476834542,0.07670043494167046,0.3493150684931507,0.6506849315068493,13.00709874058856,0.07377439993159932,700,1,0.4539858348119763,0.9370213004440426,45,871.1400206599172,
box_cox,0-all,2003-04-04_18-05,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.00615998269058764,0.041447868756949904,48.9,146.0,0.334931506849315,13.326042482631303,0.0725385469486764,0.334931506849315,0.6650684931506851,13.605151485245505,0.07067727793266362,950,0,0.9772925798810591,0.9943375268659984,45,2095.256900425589,
box_cox,0-all,2003-04-05_08-09,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.004356001038104296,0.03573379404842854,47.6,146.0,0.32602739726027397,12.766513729215246,0.07470547162775844,0.32602739726027397,0.673972602739726,13.236158044422695,0.07175692671387021,944,1,0.15345659486305943,0.9572686366483761,45,1841.1588573325034,
box_cox,0-all,2003-04-09_08-22,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.009839748498052359,0.052999626845121384,48.3,146.0,0.3308219178082192,12.627462150311995,0.07414854716766382,0.3308219178082192,0.6691780821917809,13.46359996301847,0.0697630396300198,503,1,0.8014081798248751,0.9715936046222536,45,1537.0480291554352,
box_cox,0-all,2003-04-09_22-23,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.055725010391324756,0.0959366861730814,49.2,146.0,0.33698630136986296,8.699162699935215,0.10610915179148761,0.33698630136986296,0.6630136986301369,9.292134677380774,0.09949839150803817,482,0,0.07247251870963914,0.9433519722608429,45,1187.0526966346226,
box_cox,0-all,2003-04-11_06-23,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.10879877246916295,0.14500363320112228,38.6,146.0,0.2643835616438356,6.962215431706495,0.13152664400293562,0.2643835616438356,0.7356164383561644,7.380086393311169,0.12400602084754395,338,1,0.05156798028813714,0.9036698415480175,45,987.5224408395223,
box_cox,0-all,2003-04-18_18-50,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.591417022049427,0.40636181831359863,13.4,146.0,0.09178082191780822,1.2679935876330295,0.513516466421866,0.09178082191780822,0.9082191780821918,2.0204605289196365,0.36010128393698726,739,1,0.05314159780869288,0.9485041488758241,45,288.0359556425267,
box_cox,0-all,2003-04-21_11-54,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.7137804448138922,0.2867648873478174,20.8,146.0,0.14246575342465753,2.3540878575740214,0.36324014848432284,0.14246575342465753,0.8575342465753424,2.9940054018849978,0.28200024552090985,739,1,0.041713207091268606,0.9530823051226022,45,491.99024847266475,
box_cox,0-all,2003-04-22_23-39,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.08805170515552163,0.1012669026851654,16.1,146.0,0.1102739726027397,2.1480149264553487,0.3447210251693299,0.1102739726027397,0.8897260273972603,2.7425974169488914,0.280504908697557,338,1,0.44061112930282137,0.9626061887232705,45,367.3982780021609,
box_cox,0-all,2003-04-23_14-36,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.05341259283013642,0.07618382573127747,22.4,146.0,0.15342465753424656,5.7033329475003836,0.2046099036430335,0.15342465753424656,0.8465753424657535,6.2514934445683465,0.1732773772770904,338,1,0.08831086603068429,0.9710383600842666,45,1253.8366634331417,
box_cox,0-all,2003-04-24_03-48,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,1.1873493373394013,0.3321296155452728,13.1,146.0,0.08972602739726027,0.5103387192779812,0.6676265115968376,0.08972602739726027,0.9102739726027396,1.1986870895854922,0.4605188334124981,739,1,0.014301861365001105,0.8986681908661905,45,74.21957683051895,
box_cox,0-all,2003-04-25_04-23,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.6404975955374539,0.22232010588049889,15.0,146.0,0.10273972602739725,3.0093895591246804,0.2873204086754817,0.10273972602739725,0.8972602739726027,3.5437285106066234,0.2527372767051895,739,1,0.0007363978867971153,0.9408894795636028,45,644.5326622980431,
box_cox,0-all,2003-04-25_18-45,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.4014496572781354,0.16165132708847524,22.4,146.0,0.15342465753424656,3.790653940350043,0.23369287860991905,0.15342465753424656,0.8465753424657535,4.264336182359518,0.20691264388055516,338,1,0.2488593099042047,0.9671568208025856,45,859.6404637992316,
box_cox,0-all,2003-04-29_03-32,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.15993733287323267,0.13518465552479028,18.0,146.0,0.12328767123287672,4.143758463734339,0.20017842346708564,0.12328767123287672,0.8767123287671232,4.70815321796342,0.18139951555135916,510,0,0.6916468165102112,0.9712887222028389,45,427.79833597028795,
box_cox,0-all,2003-05-02_01-47,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.03391805358696729,0.05906037092208862,14.3,146.0,0.09794520547945204,2.761166992521229,0.3241289513991045,0.09794520547945204,0.9020547945205479,3.2002452004822737,0.2773128043487521,338,1,0.6442363135805524,0.9742845469186434,45,590.338496130671,
box_cox,0-all,2003-05-26_04-34,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,1.220954824378714,0.2684294331818819,36.4,146.0,0.24931506849315072,6.9742917446379336,0.13116295872582698,0.24931506849315072,0.7506849315068493,7.832655747431192,0.11736939897344809,611,0,0.14919591309123362,0.9366461845540777,45,1000.4377786395072,
box_cox,0-all,2003-05-30_05-39,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,233498.2302734375,156.6542179107666,29.4,146.0,0.20136986301369864,10.127052901706852,0.09183892427946191,0.20136986301369864,0.7986301369863014,10.731407989000086,0.08672505368457926,283,1,0.018703573516624532,0.9300326115938133,45,1229.3867192317432,
box_cox,0-all,2003-05-31_15-20,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,42373.227896118166,76.28255910873413,9.6,146.0,0.06575342465753424,2.648325409481624,0.3212827899948058,0.06575342465753424,0.9342465753424657,3.2707650062344937,0.2622569949217246,336,1,0.870188719448424,0.9825890031954443,45,587.4653698391556,
box_cox,0-all,2003-06-06_22-31,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.014804035145789384,0.04592163488268852,50.7,146.0,0.34726027397260273,11.268580476510055,0.08302980503586628,0.34726027397260273,0.6527397260273973,11.937878848921027,0.0786062627046106,62,1,0.9858455471098682,0.9931593855420967,45,1739.4971779236787,
box_cox,0-all,2003-06-08_10-37,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.004650079645216465,0.036621668934822084,47.3,146.0,0.32397260273972606,15.625091540087578,0.062990049665452,0.32397260273972606,0.6760273972602739,15.830605239678107,0.06173880838501198,976,1,0.23432019914282895,0.9587245526321369,45,1416.2088691073473,
box_cox,0-all,2003-06-09_10-21,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.4266845339909196,0.3131459403783083,38.9,146.0,0.26643835616438355,9.193838944300714,0.1403055700643329,0.26643835616438355,0.7335616438356164,9.958768027864926,0.12491440090335185,523,1,0.2945036944621982,0.9279231219146092,45,1139.0721029439624,
box_cox,0-all,2003-06-13_19-12,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.7999878048896789,0.4287075072526932,39.5,146.0,0.2705479452054794,5.220406895803689,0.16079274754647857,0.2705479452054794,0.7294520547945205,6.459684624653198,0.13426488583043059,827,0,0.1043099508004345,0.8917289775491545,45,16.068011784326654,
box_cox,0-all,2003-06-15_22-25,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.2016647320240736,0.12206239551305771,50.0,146.0,0.34246575342465757,8.252093198717656,0.10942284335372436,0.34246575342465757,0.6575342465753424,8.818866467364009,0.10298375568131861,17,1,0.272654091425638,0.954071668363717,45,1358.3627773604612,
box_cox,0-all,2003-06-29_23-03,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.410451156180352,0.271218816190958,39.2,146.0,0.2684931506849315,6.780836956143228,0.16890946673613277,0.2684931506849315,0.7315068493150685,7.231218124420344,0.15143552898318394,283,1,0.1864890716323882,0.9474913133383229,45,1334.1475628522653,
box_cox,0-all,2003-07-02_06-06,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.00475772162899375,0.03829036429524422,47.6,146.0,0.32602739726027397,11.849292136693695,0.07880783505480582,0.32602739726027397,0.673972602739726,12.28208713668123,0.0760766818551365,976,1,0.11600680042601309,0.944640152483012,45,1705.7155659706486,
box_cox,0-all,2003-07-04_13-35,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.015408838493749499,0.04217903632670641,45.8,146.0,0.3136986301369863,11.894457925258099,0.08379648838659041,0.3136986301369863,0.6863013698630137,12.394552439198346,0.07972277575173593,477,1,0.9616960466943053,0.9879938359423333,45,1850.8238536835759,
box_cox,0-all,2003-07-05_23-06,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.0296500702155754,0.05944479200989008,45.3,146.0,0.31027397260273976,11.701354172623814,0.07874362403990136,0.31027397260273976,0.6897260273972604,12.250782789694282,0.0754794920417208,535,0,0.46164000453151516,0.9481188499336484,45,788.3358866596143,
box_cox,0-all,2003-07-09_20-59,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.011138242343440652,0.05335552804172039,48.3,146.0,0.3308219178082192,11.684998449500808,0.07921440682775281,0.3308219178082192,0.6691780821917808,12.255980564546181,0.07567710062114687,976,1,0.05603063014233619,0.8734248246759754,45,1037.1147067028917,
box_cox,0-all,2003-07-10_12-54,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.01115492470562458,0.049891892820596695,46.5,146.0,0.3184931506849315,14.34581215451071,0.06943250115677108,0.3184931506849315,0.6815068493150684,15.068890232669071,0.06584725176748943,879,1,0.15159375429826108,0.9525343816927266,45,2214.7544540815798,
box_cox,0-all,2003-07-12_17-57,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.018310300819575787,0.07228662632405758,47.9,146.0,0.32808219178082193,8.884937171745328,0.11012327745491261,0.32808219178082193,0.6719178082191781,9.484966219623434,0.10255613256600811,514,0,0.013477294453577288,0.9099024626407471,45,1452.1341040120742,
box_cox,0-all,2003-07-13_23-58,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.012115770531818271,0.05186932347714901,54.5,146.0,0.37328767123287665,14.59070381358163,0.06759917364999962,0.37328767123287665,0.6267123287671232,12.812912353872651,0.07400238950244173,954,0,0.16697316673323265,0.9671799554955576,45,2333.031506568813,
box_cox,0-all,2003-07-17_07-17,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.007782740890979767,0.044697079434990884,45.7,146.0,0.313013698630137,8.629808032549487,0.10761775227997854,0.313013698630137,0.686986301369863,9.162477144817805,0.0996669132930202,879,1,0.6771167826243096,0.9631199596701212,45,1361.2514933838956,
box_cox,0-all,2003-05-28_11-40,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,2.628686776059112,0.40737848572898655,1.7,146.0,0.011643835616438355,0.039197187213794574,0.9630766355251723,0.011643835616438355,0.9883561643835617,0.7485000969512607,0.5720903560874285,928,0,0.2737287110833462,0.8789600245892114,45,10.787630517951323,
box_cox,0-all,2003-05-30_16-25,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,2.3150796744739637,0.20527083082124592,11.1,146.0,0.07602739726027397,0.7682109860180368,0.5866970321899834,0.07602739726027397,0.923972602739726,2.8299564317959462,0.26371412861735927,158,0,0.10372791800343813,0.9441340959061275,45,184.27798842497828,
box_cox,0-all,2003-06-18_12-15,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.0008183410889614606,0.006384372629690915,1.7,146.0,0.011643835616438355,0.12931380519168767,0.9182790296140159,0.011643835616438355,0.9883561643835617,0.947102637388636,0.5210459159665713,28,0,0.6294073399607729,0.9035434568686445,45,36.824730872264155,
box_cox,0-all,2003-10-26_06-25,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,23.521029710583388,1.0205705294385552,44.0,146.0,0.3013698630136986,2.4747608467817024,0.29006433743195364,0.3013698630136986,0.6986301369863013,3.4114188485154555,0.2281696243929599,974,0,0.8636200175285204,0.981494673063076,45,472.63374312993864,
box_cox,0-all,2003-10-28_00-15,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.7120779573917388,0.33132201731204985,17.5,146.0,0.1198630136986301,0.391825796971878,0.7226460148989025,0.1198630136986301,0.8801369863013699,2.5647019272416,0.280666220395732,738,0,0.25584059094632794,0.8978531260430193,45,19.398686437609097,
box_cox,0-all,2003-10-29_09-45,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,92025.5734375,104.31279602050782,1.5,146.0,0.010273972602739725,0.16141942472481477,0.8662247370881456,0.010273972602739725,0.9897260273972602,2.1744312003873163,0.3156013841130666,671,0,0.43320363763803194,0.9265915851838245,45,37.164328852119226,
box_cox,0-all,2003-12-02_01-25,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,3.40428218805755e-05,0.0010791062406497077,1.6,146.0,0.010958904109589041,0.02693252194108456,0.974071979241042,0.010958904109589041,0.9890410958904109,1.6059129660264149,0.3837644463350642,208,0,0.3627022344426684,0.8506457775880313,45,7.419913877684176,
box_cox,0-all,2004-04-10_23-35,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,4.073190280492417,0.5951805746182799,3.7,146.0,0.025342465753424658,0.407473559821842,0.8393461964596183,0.025342465753424658,0.9746575342465755,1.4172326747043336,0.4450150309462611,48,0,0.9092950796525322,0.9650949539110241,45,116.94510310171526,
box_cox,0-all,2004-07-25_06-25,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.002698172553209588,0.011153697222471236,7.8,146.0,0.05342465753424658,0.5618399006396955,0.6580343974926989,0.05342465753424658,0.9465753424657535,2.085831417150408,0.32627587243399114,158,0,0.7681318534142076,0.9636943547870971,45,121.43790380915078,
box_cox,0-all,2004-09-19_07-25,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.19040192663669586,0.1183764509856701,26.4,146.0,0.18082191780821916,1.3875740662598786,0.42008715228283766,0.18082191780821916,0.8191780821917808,2.1328132705760527,0.31957583971307996,158,0,0.4022822046167472,0.9573323722909612,45,217.2881681613143,
box_cox,0-all,2004-10-31_18-55,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,3.77868572473526,0.5088878653943538,38.0,146.0,0.2602739726027397,2.106118694074027,0.3244492503936677,0.2602739726027397,0.7397260273972602,3.0318897911241143,0.2494299296221131,158,0,0.2565069342346592,0.9581720237513003,45,425.60263616105664,
box_cox,0-all,2004-11-08_05-20,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,545.035971382986,3.7495906717547767,1.6,146.0,0.010958904109589041,0.0913871959356836,0.9255960647605853,0.010958904109589041,0.9890410958904109,1.2780562590824016,0.4401880980305874,647,0,0.8383295256062538,0.9385054670040394,45,26.264528386011275,
box_cox,0-all,2004-11-09_08-00,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,79.50824360665865,2.56211954401806,1.8,146.0,0.012328767123287671,0.13573513232384662,0.9200827648748747,0.012328767123287671,0.9876712328767123,0.8800646701980229,0.5413421225570199,727,0,0.2310860745378982,0.8749407974331955,45,38.66727887026757,
box_cox,0-all,2004-11-09_15-05,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,163.78370314417407,3.6529720427468417,1.5,146.0,0.010273972602739725,0.058396583842493396,0.9463864152912566,0.010273972602739725,0.9897260273972602,1.2347150753031957,0.4477576529388124,671,0,0.35885171255537535,0.9009868642301286,45,15.626161875970936,
box_cox,0-all,2005-01-15_14-10,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.5056672684848309,0.1617561761289835,17.4,146.0,0.11917808219178083,0.4229871244802343,0.7042189216546897,0.11917808219178083,0.8808219178082192,1.8204333743033978,0.35472397000379613,974,0,0.4236487699863708,0.9376402018040997,45,86.19165475933143,
box_cox,0-all,2005-01-17_00-25,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,7249.317578125,42.07325782775879,10.0,146.0,0.0684931506849315,0.5468838539258343,0.6515454424346511,0.0684931506849315,0.9315068493150687,1.2822568134557628,0.43874992848807703,295,0,0.2517837903081993,0.9210785238229758,45,40.74160447453705,
box_cox,0-all,2005-01-19_18-40,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,78.1733274668455,2.619397696852684,1.6,146.0,0.010958904109589041,0.0674055940271248,0.9383044083401086,0.010958904109589041,0.9890410958904109,1.0070297936814154,0.4987609593750091,386,0,0.8203669788217249,0.935130709897039,45,18.78675563193637,
box_cox,0-all,2005-06-16_10-00,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.26757744401693345,0.21548837721347808,38.5,146.0,0.2636986301369863,2.3743202067181524,0.30088177192020144,0.2636986301369863,0.7363013698630138,3.7384866386253606,0.21273755545481793,158,0,0.6648337818919403,0.956798013878543,45,376.80294211326594,
box_cox,0-all,2005-07-13_14-45,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,5.374305564165115,0.8999760374426842,5.5,146.0,0.03767123287671233,0.22999178904673084,0.8245823754350343,0.03767123287671233,0.9623287671232876,0.8654536568023248,0.538870667855187,48,0,0.6522059432060586,0.9505237458825567,45,43.55381865151453,
box_cox,0-all,2005-07-14_02-00,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,3.5802016511326658,0.7658424379304052,3.8,146.0,0.02602739726027397,0.3788890186064924,0.8272207877241442,0.02602739726027397,0.9739726027397262,1.2834924691458782,0.46484929767645583,738,0,0.606319509792698,0.9513751172693832,45,105.552625635843,
box_cox,0-all,2005-07-17_05-35,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,6.855692052841187,1.1527138710021974,6.4,146.0,0.043835616438356165,0.3131436502515818,0.7707040429317871,0.043835616438356165,0.9561643835616438,1.2167277247957098,0.4528084384790567,817,0,0.00452260200810484,0.9229652240988944,45,59.94152209465288,
box_cox,0-all,2005-07-27_11-00,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.04929220177218667,0.039841380622237924,4.3,146.0,0.029452054794520545,0.31595542927991815,0.8082126374228744,0.029452054794520545,0.9705479452054794,1.2561169055076893,0.45411735594312386,809,0,0.6456054071594444,0.9514380900565553,45,76.63450343707555,
box_cox,0-all,2005-08-22_08-40,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,1.3240647226572038,0.34474208801984785,1.7,146.0,0.011643835616438355,0.03115801266691944,0.9702045702430547,0.011643835616438355,0.9883561643835617,1.6256081392160442,0.38088954335892894,738,0,0.0141555034217528,0.77047166117994,45,6.024589592073811,
box_cox,0-all,2005-09-07_14-25,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,2.036991961300373,0.40441695470362904,10.8,146.0,0.07397260273972603,0.5154527376560719,0.7287777938352075,0.07397260273972603,0.9260273972602739,2.065582376676564,0.33683047439138647,313,0,0.7604879107698422,0.9635382797744091,45,130.11753814428192,
box_cox,0-all,2005-09-13_12-40,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,0.7903287481720327,0.18794278814457357,1.7,146.0,0.011643835616438355,0.03998899755011599,0.96227366604435,0.011643835616438355,0.9883561643835617,1.569499117436766,0.38920577983543936,171,0,0.3093422746441729,0.8696923600776897,45,10.587030977339678,
box_cox,0-all,2006-12-06_03-55,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,5.720953917503357,0.8949000477790833,6.2,146.0,0.042465753424657526,0.4350247533668695,0.7584131496075064,0.042465753424657526,0.9575342465753425,1.3403436752405862,0.44374241037773715,48,0,0.4854469445753878,0.9673185429263239,45,115.25543016706912,
box_cox,0-all,2006-12-06_06-55,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,26.404377746582032,2.449855852127075,8.9,146.0,0.06095890410958904,1.3391781355242542,0.5191750230265042,0.06095890410958904,0.939041095890411,3.007073372397854,0.2654146558203861,891,0,0.2118569339235166,0.9687150320030756,45,317.16588477389865,
box_cox,0-all,2006-12-12_15-10,5,180,0.1,10%,146,1.0,1,1,0,0,0,0,True,4.872312331199646,1.062559562921524,16.5,146.0,0.11301369863013697,1.1693139085462119,0.5012558661125454,0.11301369863013697,0.886986301369863,3.5193331463971207,0.22525981235898773,738,0,0.2051574686986866,0.9139583023515597,45,144.81204408558855,
