method,counterfactual_cutoff,sample_id,forecast_lag_min,window_size,top_percent,top_percent_label,features_to_vary_count,features_to_vary_fraction,original_label,original_label_name,desired_counterfactual_label,desired_counterfactual_label_name,counterfactual_predicted_label,counterfactual_predicted_label_name,counterfactual_found,counterfactual_reconstruction_mse,counterfactual_reconstruction_mae,changed_feature_count,selected_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_nearest_train_index,dice_nearest_train_label,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance,error
box_cox,0-all,2003-04-25_18-45,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.9963154196739197,0.34577620029449463,20,146,0.136986301369863,2.5784960977998623,0.27944700026774427,0.136986301369863,0.863013698630137,3.2505742459907108,0.23526232977655542,739,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-04-29_03-32,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.003497859463095665,0.029635164886713028,8,146,0.0547945205479452,3.0122989676942935,0.2492336707836753,0.0547945205479452,0.9452054794520548,3.2755638949581645,0.23388727769434606,510,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-05-02_01-47,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.016132229939103127,0.05179499462246895,10,146,0.0684931506849315,1.4526287577880919,0.407725790878295,0.0684931506849315,0.9315068493150684,2.0411792577588215,0.32881981469811283,338,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-05-26_04-34,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.004377469420433044,0.030798446387052536,31,146,0.21232876712328766,6.153228856056125,0.13979700917207086,0.21232876712328766,0.7876712328767124,6.890774246551395,0.1267302762383606,611,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-05-30_05-39,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,353807.03125,195.8888702392578,25,146,0.17123287671232876,10.667754815410621,0.08570629189766765,0.17123287671232876,0.8287671232876712,11.403871280913783,0.0806199917229656,338,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-05-31_15-20,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,113294.796875,144.29498291015625,8,146,0.0547945205479452,0.8576704524712964,0.538308610480228,0.0547945205479452,0.9452054794520548,1.4733335364773201,0.40431263525592426,336,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-06-06_22-31,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.02315470390021801,0.050498660653829575,46,146,0.3150684931506849,8.242419863970234,0.1081967725680051,0.3150684931506849,0.6849315068493151,9.12258718232002,0.09878897380568745,523,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-06-08_10-37,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.005422875750809908,0.042111776769161224,46,146,0.3150684931506849,11.324619865743866,0.08113840515109826,0.3150684931506849,0.6849315068493151,11.72377540762005,0.07859302510174121,546,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-06-09_10-21,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.6883647441864014,0.48513564467430115,34,146,0.2328767123287671,3.977231657065045,0.20091489986818822,0.2328767123287671,0.7671232876712328,4.784985700171534,0.17286127431055678,523,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-06-13_19-12,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.7988634705543518,0.4285873472690582,35,146,0.23972602739726026,5.079192994646796,0.1644955178887359,0.23972602739726026,0.7602739726027398,5.886278963987214,0.14521630698228227,827,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-06-15_22-25,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.11927097290754318,0.103458933532238,48,146,0.3287671232876712,11.418848216293823,0.0805227652825305,0.3287671232876712,0.6712328767123288,11.738962458472928,0.07849932859601771,718,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-06-29_23-03,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,1.0194627046585083,0.6169338822364807,35,146,0.23972602739726026,2.5016179220574806,0.2855822714696468,0.23972602739726026,0.7602739726027398,3.1087213496648745,0.24338472115700047,283,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-07-02_06-06,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.004871848039329052,0.03730211779475212,45,146,0.3082191780821918,12.171577454113523,0.07592105072332829,0.3082191780821918,0.6917808219178082,12.439910369038637,0.07440525811122135,891,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-07-04_13-35,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.006728832144290209,0.041867222636938095,43,146,0.2945205479452055,11.081247386650496,0.08277290978289024,0.2945205479452055,0.7054794520547945,11.691775010360262,0.07879118556574653,477,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-07-05_23-06,5,180,0.1,10%,146,1.0,0,0,1,1,0,0,True,0.04689386114478111,0.07799077779054642,42,146,0.2876712328767123,11.347862488098874,0.08098567674881549,0.2876712328767123,0.7123287671232876,11.839428610497388,0.07788508588165755,535,0,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
box_cox,0-all,2003-07-09_20-59,5,180,0.1,10%,146,1.0,0,0,1,1,1,1,True,0.015641888603568077,0.06798046082258224,45,146,0.3082191780821918,12.258341032634343,0.07542421767086699,0.3082191780821918,0.6917808219178082,12.794155789284641,0.07249446905455456,976,1,1.0001005130305063,0.9988987241968288,4950,1464.615092630905,
