window_size,forecast_lag_min,input_start,input_end,coeff_setting,max_available_coeffs,effective_coeffs,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
90,5,355,715,20,46,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9928131416837782,0.9575757575757575,0.9294117647058824,0.9875,0.980788590604027,0.9536537285024811,0.9186046511627907,0.982646420824295,0.9069767441860465,0.8863636363636364,0.9285714285714286,0.916638254347085,0.897413073713491,0.8297872340425532
