window_size,forecast_lag_min,input_start,input_end,coeff_setting,max_available_coeffs,effective_coeffs,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
090,005,355,715,25,46,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9907597535934292,0.9454545454545454,0.9176470588235294,0.975,0.9671700223713646,0.9404119366460472,0.896551724137931,0.982646420824295,0.9069767441860465,0.8863636363636364,0.9285714285714286,0.916638254347085,0.897413073713491,0.8297872340425532
