window_size,forecast_lag_min,input_start,input_end,coeff_setting,max_available_coeffs,effective_coeffs,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
360,5,355,715,10,181,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965093,0.868421052631579,0.9166666666666666,0.825,0.8182885906040269,0.8573186452595805,0.7674418604651163,0.9869848156182213,0.927710843373494,0.9390243902439024,0.9166666666666666,0.9107000795544948,0.9205606134581694,0.8651685393258427
360,5,355,715,5,181,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784394250513347,0.8551724137931035,0.9538461538461539,0.775,0.7716442953020133,0.8436597110754415,0.7469879518072289,0.9837310195227765,0.9056603773584906,0.96,0.8571428571428571,0.853562904875554,0.89678950432096,0.8275862068965517
360,10,350,710,all,181,181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8496732026143791,0.8904109589041096,0.8125,0.8035514541387023,0.8368889341934732,0.7386363636363636,0.9761388286334056,0.8641975308641975,0.8974358974358975,0.8333333333333334,0.8237867939538583,0.8511375311903714,0.7608695652173914
360,10,350,710,100,181,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8516129032258064,0.88,0.825,0.8149328859060403,0.8387997409512844,0.7415730337078652,0.9772234273318872,0.8711656441717791,0.8987341772151899,0.8452380952380952,0.8356915558586202,0.8586859736961187,0.7717391304347826
360,10,350,710,50,181,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8516129032258064,0.88,0.825,0.8149328859060403,0.8387997409512844,0.7415730337078652,0.9739696312364425,0.8518518518518519,0.8846153846153846,0.8214285714285714,0.8106887146266621,0.8376045794804051,0.7419354838709677
360,10,350,710,25,181,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9774127310061602,0.8552631578947368,0.9027777777777778,0.8125,0.8046700223713645,0.8430505097855385,0.7471264367816092,0.9815618221258134,0.8957055214723927,0.9240506329113924,0.8690476190476191,0.8618877145130128,0.8856029310873341,0.8111111111111111
360,10,350,710,10,181,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.847682119205298,0.9014084507042254,0.8,0.7921700223713648,0.8349322840679665,0.735632183908046,0.982646420824295,0.9024390243902439,0.925,0.8809523809523809,0.8737924764177747,0.8929214331339643,0.8222222222222222
360,10,350,710,5,181,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9691991786447639,0.7794117647058824,0.9464285714285714,0.6625,0.6591442953020135,0.7634084726000777,0.6385542168674698,0.9739696312364425,0.8441558441558441,0.9285714285714286,0.7738095238095238,0.767842936697352,0.8300826243204227,0.7303370786516854
360,60,300,660,all,181,181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9537987679671458,0.6853146853146853,0.7777777777777778,0.6125,0.5968400447427293,0.6607637652667915,0.5212765957446809,0.9490238611713666,0.7006369426751592,0.7534246575342466,0.6547619047619048,0.6332821911580861,0.6729262585855537,0.5392156862745098
360,60,300,660,100,181,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9548254620123203,0.6857142857142857,0.8,0.6,0.5865771812080536,0.6619122751656674,0.5217391304347826,0.9490238611713666,0.6928104575163399,0.7681159420289855,0.6309523809523809,0.6118593021934311,0.6653073203886495,0.53
360,60,300,660,50,181,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9507186858316222,0.6571428571428571,0.7666666666666667,0.575,0.5593400447427292,0.6311770274534554,0.48936170212765956,0.9490238611713666,0.6845637583892618,0.7846153846153846,0.6071428571428571,0.590436413228776,0.6573249616473453,0.5204081632653061
360,60,300,660,25,181,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9517453798767967,0.6666666666666666,0.7704918032786885,0.5875,0.5718400447427294,0.6411651276905953,0.5,0.9533622559652929,0.7034482758620689,0.8360655737704918,0.6071428571428571,0.5952096829185134,0.6788289237050599,0.5425531914893617
360,60,300,660,10,181,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9537987679671458,0.6564885496183206,0.8431372549019608,0.5375,0.5285514541387024,0.6330190732957114,0.48863636363636365,0.9511930585683297,0.6666666666666666,0.8823529411764706,0.5357142857142857,0.5285543811796796,0.6420251591862091,0.5
360,60,300,660,5,181,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9517453798767967,0.6115702479338843,0.9024390243902439,0.4625,0.4580257270693513,0.5886750408827071,0.44047619047619047,0.9414316702819957,0.5573770491803278,0.8947368421052632,0.40476190476190477,0.3999886350721673,0.5307445805843544,0.38636363636363635
180,0,360,720,all,91,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9382716049382716,0.926829268292683,0.95,0.9432885906040269,0.9326734315812758,0.8837209302325582,0.9891540130151844,0.9418604651162791,0.9204545454545454,0.9642857142857143,0.9559324923286736,0.9358831710709319,0.8901098901098901
180,0,360,720,100,91,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9382716049382716,0.926829268292683,0.95,0.9432885906040269,0.9326734315812758,0.8837209302325582,0.9891540130151844,0.9418604651162791,0.9204545454545454,0.9642857142857143,0.9559324923286736,0.9358831710709319,0.8901098901098901
180,0,360,720,50,91,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9382716049382716,0.926829268292683,0.95,0.9432885906040269,0.9326734315812758,0.8837209302325582,0.9902386117136659,0.9473684210526315,0.9310344827586207,0.9642857142857143,0.957125809751108,0.9419906883100541,0.9
180,0,360,720,25,91,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917864476386037,0.9518072289156626,0.9186046511627907,0.9875,0.9796700223713648,0.9473243016684243,0.9080459770114943,0.9880694143167028,0.9371428571428572,0.9010989010989011,0.9761904761904762,0.9654506193885668,0.9305637332091852,0.8817204301075269
180,0,360,720,10,91,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9333333333333333,0.9058823529411765,0.9625,0.9535514541387025,0.9271701447896132,0.875,0.9924078091106291,0.9590643274853801,0.9425287356321839,0.9761904761904762,0.9702238890783044,0.9548816464633754,0.9213483146067416
180,0,360,720,5,91,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856262833675564,0.9125,0.9125,0.9125,0.9046700223713646,0.9046700223713646,0.8390804597701149,0.9880694143167028,0.9333333333333333,0.9506172839506173,0.9166666666666666,0.9118933969769292,0.9267841931245578,0.875
180,5,355,715,all,91,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9397590361445783,0.9069767441860465,0.975,0.9660514541387024,0.9341553770855304,0.8863636363636364,0.9837310195227765,0.9132947976878613,0.8876404494382022,0.9404761904761905,0.9285430162518469,0.9043264108914316,0.8404255319148937
180,5,355,715,100,91,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9397590361445783,0.9069767441860465,0.975,0.9660514541387024,0.9341553770855304,0.8863636363636364,0.9837310195227765,0.9132947976878613,0.8876404494382022,0.9404761904761905,0.9285430162518469,0.9043264108914316,0.8404255319148937
180,5,355,715,50,91,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9341317365269461,0.896551724137931,0.975,0.9649328859060402,0.9279672982022079,0.8764044943820225,0.9869848156182213,0.9302325581395349,0.9090909090909091,0.9523809523809523,0.9428344130014774,0.9230598052851182,0.8695652173913043
180,5,355,715,25,91,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9349112426035503,0.8876404494382022,0.9875,0.9763143176733782,0.9287471901892715,0.8777777777777778,0.9891540130151844,0.9418604651162791,0.9204545454545454,0.9642857142857143,0.9559324923286736,0.9358831710709319,0.8901098901098901
180,5,355,715,10,91,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825462012320328,0.8944099378881988,0.8888888888888888,0.9,0.8899328859060402,0.8848971874261404,0.8089887640449438,0.9902386117136659,0.9461077844311377,0.9518072289156626,0.9404761904761905,0.9357029207864529,0.9407412697279155,0.8977272727272727
180,5,355,715,5,91,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784394250513347,0.8609271523178808,0.9154929577464789,0.8125,0.8057885906040267,0.849285998496839,0.7558139534883721,0.9815618221258134,0.8944099378881988,0.935064935064935,0.8571428571428571,0.8511762700306853,0.8843298451729075,0.8089887640449438
180,10,350,710,all,91,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8789808917197452,0.8961038961038961,0.8625,0.8535514541387026,0.8683765060669426,0.7840909090909091,0.9859002169197397,0.9230769230769231,0.9176470588235294,0.9285714285714286,0.920218206614388,0.9153160282044398,0.8571428571428571
180,10,350,710,100,91,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8789808917197452,0.8961038961038961,0.8625,0.8535514541387026,0.8683765060669426,0.7840909090909091,0.9859002169197397,0.9230769230769231,0.9176470588235294,0.9285714285714286,0.920218206614388,0.9153160282044398,0.8571428571428571
180,10,350,710,50,91,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835728952772074,0.9,0.9,0.9,0.8910514541387025,0.8910514541387025,0.8181818181818182,0.9837310195227765,0.9112426035502958,0.9058823529411765,0.9166666666666666,0.9071201272871918,0.9022877248512767,0.8369565217391305
180,10,350,710,25,91,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835728952772074,0.8987341772151899,0.9102564102564102,0.8875,0.8796700223713647,0.8897971883574237,0.8160919540229885,0.9804772234273319,0.8902439024390244,0.9125,0.8690476190476191,0.8606943970905785,0.8795366122757099,0.8021978021978022
180,10,350,710,10,91,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868583,0.8860759493670886,0.8974358974358975,0.875,0.8660514541387023,0.8760218369021017,0.7954545454545454,0.9869848156182213,0.926829268292683,0.95,0.9047619047619048,0.8999886350721673,0.9196910748504733,0.8636363636363636
180,10,350,710,5,91,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9774127310061602,0.8552631578947368,0.9027777777777778,0.8125,0.8046700223713645,0.8430505097855385,0.7471264367816092,0.9772234273318872,0.8711656441717791,0.8987341772151899,0.8452380952380952,0.8356915558586202,0.8586859736961187,0.7717391304347826
180,60,300,660,all,91,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9579055441478439,0.7172413793103448,0.8,0.65,0.6354586129753916,0.694764197813957,0.5591397849462365,0.9587852494577006,0.7564102564102564,0.8194444444444444,0.7023809523809523,0.6868678258893055,0.7340438452662902,0.6082474226804123
180,60,300,660,100,91,91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9579055441478439,0.7172413793103448,0.8,0.65,0.6354586129753916,0.694764197813957,0.5591397849462365,0.9587852494577006,0.7564102564102564,0.8194444444444444,0.7023809523809523,0.6868678258893055,0.7340438452662902,0.6082474226804123
180,60,300,660,50,91,50,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9579055441478439,0.7092198581560284,0.819672131147541,0.625,0.6126957494407159,0.6869738347939235,0.5494505494505495,0.9522776572668112,0.717948717948718,0.7777777777777778,0.6666666666666666,0.6475735879077167,0.6920507682030728,0.56
180,60,300,660,25,91,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9589322381930184,0.726027397260274,0.803030303030303,0.6625,0.6479586129753914,0.7040503175230166,0.5698924731182796,0.955531453362256,0.7284768211920529,0.8208955223880597,0.6547619047619048,0.6404420956926924,0.7045934076239001,0.5729166666666666
180,60,300,660,10,91,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9548254620123203,0.6811594202898551,0.8103448275862069,0.5875,0.575195749440716,0.657513665569159,0.5164835164835165,0.9501084598698482,0.6805555555555556,0.8166666666666667,0.5833333333333334,0.5702068416865553,0.654310119979134,0.5157894736842106
180,60,300,660,5,91,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.944558521560575,0.5573770491803278,0.8095238095238095,0.425,0.41605145413870237,0.5308452563599386,0.38636363636363635,0.9446854663774403,0.6046511627906976,0.8666666666666667,0.4642857142857143,0.45712580975110795,0.5778160857619997,0.43333333333333335
90,0,360,720,all,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9907597535934292,0.9461077844311377,0.9080459770114943,0.9875,0.9785514541387026,0.9410641530745337,0.8977272727272727,0.9934924078091106,0.9647058823529412,0.9534883720930233,0.9761904761904762,0.9714172065007387,0.9611221994209092,0.9318181818181818
90,0,360,720,100,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9907597535934292,0.9461077844311377,0.9080459770114943,0.9875,0.9785514541387026,0.9410641530745337,0.8977272727272727,0.9934924078091106,0.9647058823529412,0.9534883720930233,0.9761904761904762,0.9714172065007387,0.9611221994209092,0.9318181818181818
90,0,360,720,50,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9907597535934292,0.9461077844311377,0.9080459770114943,0.9875,0.9785514541387026,0.9410641530745337,0.8977272727272727,0.9934924078091106,0.9647058823529412,0.9534883720930233,0.9761904761904762,0.9714172065007387,0.9611221994209092,0.9318181818181818
90,0,360,720,25,46,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9917864476386037,0.9518072289156626,0.9186046511627907,0.9875,0.9796700223713648,0.9473243016684243,0.9080459770114943,0.9924078091106291,0.9590643274853801,0.9425287356321839,0.9761904761904762,0.9702238890783044,0.9548816464633754,0.9213483146067416
90,0,360,720,10,46,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9349112426035503,0.8876404494382022,0.9875,0.9763143176733782,0.9287471901892715,0.8777777777777778,0.9891540130151844,0.9425287356321839,0.9111111111111111,0.9761904761904762,0.9666439368110011,0.9365485726869821,0.8913043478260869
90,0,360,720,5,46,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9876796714579056,0.927710843373494,0.8953488372093024,0.9625,0.9524328859060402,0.9209864525026364,0.8651685393258427,0.9880694143167028,0.935672514619883,0.9195402298850575,0.9523809523809523,0.9440277304239117,0.9290997301567328,0.8791208791208791
90,5,355,715,all,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9404761904761905,0.8977272727272727,0.9875,0.9774328859060404,0.9348721514924575,0.8876404494382022,0.9902386117136659,0.9479768786127167,0.9213483146067416,0.9761904761904762,0.9678372542334355,0.942595846534859,0.9010989010989011
90,5,355,715,100,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9404761904761905,0.8977272727272727,0.9875,0.9774328859060404,0.9348721514924575,0.8876404494382022,0.9902386117136659,0.9479768786127167,0.9213483146067416,0.9761904761904762,0.9678372542334355,0.942595846534859,0.9010989010989011
90,5,355,715,50,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9404761904761905,0.8977272727272727,0.9875,0.9774328859060404,0.9348721514924575,0.8876404494382022,0.9902386117136659,0.9479768786127167,0.9213483146067416,0.9761904761904762,0.9678372542334355,0.942595846534859,0.9010989010989011
90,5,355,715,25,46,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9349112426035503,0.8876404494382022,0.9875,0.9763143176733782,0.9287471901892715,0.8777777777777778,0.9891540130151844,0.9425287356321839,0.9111111111111111,0.9761904761904762,0.9666439368110011,0.9365485726869821,0.8913043478260869
90,5,355,715,10,46,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845995893223819,0.9090909090909091,0.8823529411764706,0.9375,0.9263143176733781,0.9006865610767453,0.8333333333333334,0.9891540130151844,0.9418604651162791,0.9204545454545454,0.9642857142857143,0.9559324923286736,0.9358831710709319,0.8901098901098901
90,5,355,715,5,46,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868583,0.8888888888888888,0.8780487804878049,0.9,0.8888143176733783,0.8788121768462963,0.8,0.9880694143167028,0.9349112426035503,0.9294117647058824,0.9404761904761905,0.9333162859415842,0.9283443315576029,0.8777777777777778
90,10,350,710,all,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965093,0.8765432098765432,0.8658536585365854,0.8875,0.8751957494407159,0.8653468631625515,0.7802197802197802,0.9859002169197397,0.9239766081871345,0.9080459770114943,0.9404761904761905,0.9309296510967155,0.9162087720034114,0.8586956521739131
90,10,350,710,100,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965093,0.8765432098765432,0.8658536585365854,0.8875,0.8751957494407159,0.8653468631625515,0.7802197802197802,0.9859002169197397,0.9239766081871345,0.9080459770114943,0.9404761904761905,0.9309296510967155,0.9162087720034114,0.8586956521739131
90,10,350,710,50,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965093,0.8765432098765432,0.8658536585365854,0.8875,0.8751957494407159,0.8653468631625515,0.7802197802197802,0.9859002169197397,0.9239766081871345,0.9080459770114943,0.9404761904761905,0.9309296510967155,0.9162087720034114,0.8586956521739131
90,10,350,710,25,46,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8834355828220859,0.8674698795180723,0.9,0.887695749440716,0.8727952598946949,0.7912087912087912,0.9859002169197397,0.9248554913294798,0.898876404494382,0.9523809523809523,0.9416410955790431,0.9170828894392407,0.8602150537634409
90,10,350,710,10,46,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965093,0.875,0.875,0.875,0.8638143176733781,0.8638143176733781,0.7777777777777778,0.9869848156182213,0.9294117647058824,0.9186046511627907,0.9404761904761905,0.9321229685191499,0.9222443988418182,0.8681318681318682
90,10,350,710,5,46,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743326488706365,0.8407643312101911,0.8571428571428571,0.825,0.8126957494407159,0.8268111921933455,0.7252747252747253,0.982646420824295,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.89521536538243,0.8952153653824299,0.8260869565217391
90,60,300,660,all,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609856262833676,0.7397260273972602,0.8181818181818182,0.675,0.6615771812080538,0.7188478016468658,0.5869565217391305,0.955531453362256,0.7388535031847133,0.7945205479452054,0.6904761904761905,0.672576429139675,0.7146803532342063,0.5858585858585859
90,60,300,660,100,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609856262833676,0.7397260273972602,0.8181818181818182,0.675,0.6615771812080538,0.7188478016468658,0.5869565217391305,0.955531453362256,0.7388535031847133,0.7945205479452054,0.6904761904761905,0.672576429139675,0.7146803532342063,0.5858585858585859
90,60,300,660,50,46,46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9609856262833676,0.7397260273972602,0.8181818181818182,0.675,0.6615771812080538,0.7188478016468658,0.5869565217391305,0.955531453362256,0.7388535031847133,0.7945205479452054,0.6904761904761905,0.672576429139675,0.7146803532342063,0.5858585858585859
90,60,300,660,25,46,25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9589322381930184,0.7222222222222222,0.8125,0.65,0.6365771812080538,0.7003445729756338,0.5652173913043478,0.9544468546637744,0.7307692307692307,0.7916666666666666,0.6785714285714286,0.6606716672349131,0.7060484605574786,0.5757575757575758
90,60,300,660,10,46,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9558521560574949,0.6950354609929078,0.8032786885245902,0.6125,0.5990771812080538,0.6717042657594807,0.532608695652174,0.9544468546637744,0.704225352112676,0.8620689655172413,0.5952380952380952,0.5856915558586202,0.6804423172140617,0.5434782608695652
90,60,300,660,5,46,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496919917864476,0.631578947368421,0.7924528301886793,0.525,0.512695749440716,0.6057722489303001,0.46153846153846156,0.9490238611713666,0.656934306569343,0.8490566037735849,0.5357142857142857,0.5261677463348109,0.6309172983561877,0.4891304347826087
45,0,360,720,all,23,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9404761904761905,0.8977272727272727,0.9875,0.9774328859060404,0.9348721514924575,0.8876404494382022,0.9924078091106291,0.9590643274853801,0.9425287356321839,0.9761904761904762,0.9702238890783044,0.9548816464633754,0.9213483146067416
45,0,360,720,100,23,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9404761904761905,0.8977272727272727,0.9875,0.9774328859060404,0.9348721514924575,0.8876404494382022,0.9924078091106291,0.9590643274853801,0.9425287356321839,0.9761904761904762,0.9702238890783044,0.9548816464633754,0.9213483146067416
45,0,360,720,50,23,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9404761904761905,0.8977272727272727,0.9875,0.9774328859060404,0.9348721514924575,0.8876404494382022,0.9924078091106291,0.9590643274853801,0.9425287356321839,0.9761904761904762,0.9702238890783044,0.9548816464633754,0.9213483146067416
45,0,360,720,25,23,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9404761904761905,0.8977272727272727,0.9875,0.9774328859060404,0.9348721514924575,0.8876404494382022,0.9924078091106291,0.9590643274853801,0.9425287356321839,0.9761904761904762,0.9702238890783044,0.9548816464633754,0.9213483146067416
45,0,360,720,10,23,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9404761904761905,0.8977272727272727,0.9875,0.9774328859060404,0.9348721514924575,0.8876404494382022,0.9880694143167028,0.9364161849710982,0.9101123595505618,0.9642857142857143,0.9547391749062393,0.9298393679870498,0.8804347826086957
45,0,360,720,5,23,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9341317365269461,0.896551724137931,0.975,0.9649328859060402,0.9279672982022079,0.8764044943820225,0.9880694143167028,0.935672514619883,0.9195402298850575,0.9523809523809523,0.9440277304239117,0.9290997301567328,0.8791208791208791
45,5,355,715,all,23,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9341317365269461,0.896551724137931,0.975,0.9649328859060402,0.9279672982022079,0.8764044943820225,0.9880694143167028,0.9371428571428572,0.9010989010989011,0.9761904761904762,0.9654506193885668,0.9305637332091852,0.8817204301075269
45,5,355,715,100,23,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9341317365269461,0.896551724137931,0.975,0.9649328859060402,0.9279672982022079,0.8764044943820225,0.9880694143167028,0.9371428571428572,0.9010989010989011,0.9761904761904762,0.9654506193885668,0.9305637332091852,0.8817204301075269
45,5,355,715,50,23,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9341317365269461,0.896551724137931,0.975,0.9649328859060402,0.9279672982022079,0.8764044943820225,0.9880694143167028,0.9371428571428572,0.9010989010989011,0.9761904761904762,0.9654506193885668,0.9305637332091852,0.8817204301075269
45,5,355,715,25,23,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9341317365269461,0.896551724137931,0.975,0.9649328859060402,0.9279672982022079,0.8764044943820225,0.9880694143167028,0.9371428571428572,0.9010989010989011,0.9761904761904762,0.9654506193885668,0.9305637332091852,0.8817204301075269
45,5,355,715,10,23,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9341317365269461,0.896551724137931,0.975,0.9649328859060402,0.9279672982022079,0.8764044943820225,0.9880694143167028,0.9371428571428572,0.9010989010989011,0.9761904761904762,0.9654506193885668,0.9305637332091852,0.8817204301075269
45,5,355,715,5,23,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825462012320328,0.8944099378881988,0.8888888888888888,0.9,0.8899328859060402,0.8848971874261404,0.8089887640449438,0.9869848156182213,0.9294117647058824,0.9186046511627907,0.9404761904761905,0.9321229685191499,0.9222443988418182,0.8681318681318682
