timestamp,icme_speed_mean,label
2018-06-05 13:00:00,402.0,0
2018-06-05 14:00:00,419.0,0
2018-06-05 15:00:00,428.0,0
2018-06-05 16:00:00,415.0,0
2018-06-05 17:00:00,411.0,0
2018-06-05 18:00:00,426.0,0
2018-06-05 19:00:00,416.0,0
2018-06-05 20:00:00,427.0,0
2018-06-05 21:00:00,420.0,0
2018-06-05 22:00:00,420.0,0
2018-06-05 23:00:00,426.0,0
2018-06-06 00:00:00,423.0,0
2018-06-06 01:00:00,420.0,0
2018-06-06 02:00:00,413.0,0
2018-06-06 03:00:00,407.0,0
2018-06-06 04:00:00,401.0,0
2018-06-06 05:00:00,398.0,0
2018-06-06 06:00:00,398.0,0
2018-06-06 07:00:00,398.0,0
2018-06-06 08:00:00,399.0,0
2018-06-06 09:00:00,399.0,0
2018-06-06 10:00:00,397.0,0
2018-06-06 11:00:00,405.0,0
