timestamp,icme_speed_mean,label
2013-11-28 20:00:00,284.0,0
2013-11-28 21:00:00,278.0,0
2013-11-28 22:00:00,276.0,0
2013-11-28 23:00:00,271.0,0
2013-11-29 00:00:00,272.0,0
2013-11-29 01:00:00,278.0,0
2013-11-29 02:00:00,278.0,0
2013-11-29 03:00:00,287.0,0
2013-11-29 04:00:00,286.0,0
2013-11-29 05:00:00,281.0,0
2013-11-29 06:00:00,284.0,0
2013-11-29 07:00:00,284.0,0
2013-11-29 08:00:00,277.0,0
2013-11-29 09:00:00,278.0,0
2013-11-29 10:00:00,284.0,0
2013-11-29 11:00:00,284.0,0
2013-11-29 12:00:00,287.0,0
2013-11-29 13:00:00,286.0,0
2013-11-29 14:00:00,292.0,0
2013-11-29 15:00:00,297.0,0
2013-11-29 16:00:00,301.0,0
2013-11-29 17:00:00,308.0,0
2013-11-29 18:00:00,317.0,0
2013-11-29 19:00:00,322.0,0
2013-11-29 20:00:00,323.0,0
2013-11-29 21:00:00,328.0,0
2013-11-29 22:00:00,331.0,0
2013-11-29 23:00:00,332.0,0
2013-11-30 00:00:00,334.0,0
2013-11-30 01:00:00,357.0,0
2013-11-30 02:00:00,355.0,0
2013-11-30 03:00:00,356.0,0
2013-11-30 04:00:00,350.0,0
2013-11-30 05:00:00,354.0,0
2013-11-30 06:00:00,363.0,0
2013-11-30 07:00:00,375.0,0
2013-11-30 08:00:00,356.0,0
2013-11-30 09:00:00,353.0,0
2013-11-30 10:00:00,353.0,0
2013-11-30 11:00:00,348.0,0
2013-11-30 12:00:00,339.0,0
2013-11-30 13:00:00,361.0,0
2013-11-30 14:00:00,367.0,0
2013-11-30 15:00:00,378.0,0
2013-11-30 16:00:00,391.0,0
2013-11-30 17:00:00,409.0,0
2013-11-30 18:00:00,419.0,0
2013-11-30 19:00:00,451.0,0
