timestamp,icme_speed_mean,label
2002-08-16 18:00:00,568.0,0
2002-08-16 19:00:00,571.0,0
2002-08-16 20:00:00,557.0,0
2002-08-16 21:00:00,584.0,0
2002-08-16 22:00:00,576.0,0
2002-08-16 23:00:00,545.0,0
2002-08-17 00:00:00,535.0,0
2002-08-17 01:00:00,535.0,0
2002-08-17 02:00:00,529.0,0
2002-08-17 03:00:00,535.0,0
2002-08-17 04:00:00,493.0,0
2002-08-17 05:00:00,518.0,0
2002-08-17 06:00:00,497.0,0
2002-08-17 07:00:00,485.0,0
2002-08-17 08:00:00,492.0,0
2002-08-17 09:00:00,495.0,0
2002-08-17 10:00:00,467.0,0
2002-08-17 11:00:00,471.0,0
2002-08-17 12:00:00,470.0,0
2002-08-17 13:00:00,464.0,0
2002-08-17 14:00:00,473.0,0
2002-08-17 15:00:00,467.0,0
2002-08-17 16:00:00,461.0,0
2002-08-17 17:00:00,452.0,0
2002-08-17 18:00:00,441.0,0
2002-08-17 19:00:00,444.0,0
2002-08-17 20:00:00,452.0,0
2002-08-17 21:00:00,460.0,0
2002-08-17 22:00:00,441.0,0
2002-08-17 23:00:00,435.0,0
2002-08-18 00:00:00,442.0,0
2002-08-18 01:00:00,427.0,0
2002-08-18 02:00:00,427.0,0
2002-08-18 03:00:00,438.0,0
2002-08-18 04:00:00,424.0,0
2002-08-18 05:00:00,416.0,0
2002-08-18 06:00:00,406.0,0
2002-08-18 07:00:00,406.0,0
2002-08-18 08:00:00,408.0,0
2002-08-18 09:00:00,407.0,0
2002-08-18 10:00:00,410.0,0
2002-08-18 11:00:00,418.0,0
2002-08-18 12:00:00,419.0,0
2002-08-18 13:00:00,415.0,0
2002-08-18 14:00:00,409.0,0
2002-08-18 15:00:00,402.0,0
2002-08-18 16:00:00,403.0,0
2002-08-18 17:00:00,410.0,0
