timestamp,icme_speed_mean,label
1997-08-02 17:00:00,406.0,0
1997-08-02 18:00:00,405.0,0
1997-08-02 19:00:00,419.0,0
1997-08-02 20:00:00,426.0,0
1997-08-02 21:00:00,432.0,0
1997-08-02 22:00:00,431.0,0
1997-08-02 23:00:00,424.0,0
1997-08-03 00:00:00,423.0,0
1997-08-03 01:00:00,414.0,0
1997-08-03 02:00:00,410.0,0
1997-08-03 03:00:00,414.0,0
1997-08-03 04:00:00,416.0,0
1997-08-03 05:00:00,426.0,0
1997-08-03 06:00:00,457.0,0
1997-08-03 07:00:00,488.0,0
1997-08-03 08:00:00,478.0,0
1997-08-03 09:00:00,475.0,0
