timestamp,icme_speed_mean,label
2010-03-23 05:00:00,303.0,0
2010-03-23 06:00:00,305.0,0
2010-03-23 07:00:00,292.0,0
2010-03-23 08:00:00,287.0,0
2010-03-23 09:00:00,294.0,0
2010-03-23 10:00:00,287.0,0
2010-03-23 11:00:00,288.0,0
2010-03-23 12:00:00,289.0,0
2010-03-23 13:00:00,287.0,0
2010-03-23 14:00:00,285.0,0
2010-03-23 15:00:00,293.0,0
2010-03-23 16:00:00,288.0,0
2010-03-23 17:00:00,291.0,0
2010-03-23 18:00:00,296.0,0
2010-03-23 19:00:00,294.0,0
2010-03-23 20:00:00,282.0,0
2010-03-23 21:00:00,280.0,0
