timestamp,icme_speed_mean,label
2021-10-14 22:00:00,384.0,0
2021-10-14 23:00:00,379.0,0
2021-10-15 00:00:00,373.0,0
2021-10-15 01:00:00,381.0,0
2021-10-15 02:00:00,380.0,0
2021-10-15 03:00:00,382.0,0
2021-10-15 04:00:00,383.0,0
2021-10-15 05:00:00,380.0,0
2021-10-15 06:00:00,385.0,0
2021-10-15 07:00:00,380.0,0
2021-10-15 08:00:00,376.0,0
2021-10-15 09:00:00,374.0,0
2021-10-15 10:00:00,361.0,0
2021-10-15 11:00:00,353.0,0
2021-10-15 12:00:00,349.0,0
2021-10-15 13:00:00,345.0,0
2021-10-15 14:00:00,343.0,0
2021-10-15 15:00:00,344.0,0
2021-10-15 16:00:00,345.0,0
2021-10-15 17:00:00,347.0,0
2021-10-15 18:00:00,351.0,0
2021-10-15 19:00:00,348.0,0
2021-10-15 20:00:00,350.0,0
2021-10-15 21:00:00,347.0,0
2021-10-15 22:00:00,338.0,0
2021-10-15 23:00:00,340.0,0
