timestamp,icme_speed_mean,label
2002-05-17 11:00:00,376.0,0
2002-05-17 12:00:00,380.0,0
2002-05-17 13:00:00,372.0,0
2002-05-17 14:00:00,367.0,0
2002-05-17 15:00:00,383.0,0
2002-05-17 16:00:00,370.0,0
2002-05-17 17:00:00,366.0,0
2002-05-17 18:00:00,362.0,0
2002-05-17 19:00:00,363.0,0
2002-05-17 20:00:00,367.0,0
2002-05-17 21:00:00,369.0,0
2002-05-17 22:00:00,367.0,0
2002-05-17 23:00:00,366.0,0
2002-05-18 00:00:00,366.0,0
2002-05-18 01:00:00,364.0,0
2002-05-18 02:00:00,362.0,0
2002-05-18 03:00:00,371.0,0
2002-05-18 04:00:00,383.0,0
2002-05-18 05:00:00,362.0,0
2002-05-18 06:00:00,368.0,0
2002-05-18 07:00:00,361.0,0
2002-05-18 08:00:00,369.0,0
2002-05-18 09:00:00,359.0,0
2002-05-18 10:00:00,364.0,0
2002-05-18 11:00:00,343.0,0
2002-05-18 12:00:00,352.0,0
2002-05-18 13:00:00,355.0,0
2002-05-18 14:00:00,346.0,0
2002-05-18 15:00:00,337.0,0
2002-05-18 16:00:00,337.0,0
2002-05-18 17:00:00,355.0,0
2002-05-18 18:00:00,352.0,0
