timestamp,icme_speed_mean,label
2014-04-09 17:00:00,427.0,0
2014-04-09 18:00:00,463.0,0
2014-04-09 19:00:00,432.0,0
2014-04-09 20:00:00,428.0,0
2014-04-09 21:00:00,412.0,0
2014-04-09 22:00:00,413.0,0
2014-04-09 23:00:00,433.0,0
2014-04-10 00:00:00,443.0,0
2014-04-10 01:00:00,407.0,0
2014-04-10 02:00:00,401.0,0
2014-04-10 03:00:00,400.0,0
2014-04-10 04:00:00,397.0,0
2014-04-10 05:00:00,402.0,0
2014-04-10 06:00:00,395.0,0
2014-04-10 07:00:00,390.0,0
2014-04-10 08:00:00,390.0,0
2014-04-10 09:00:00,389.0,0
2014-04-10 10:00:00,384.0,0
2014-04-10 11:00:00,385.0,0
2014-04-10 12:00:00,394.0,0
2014-04-10 13:00:00,411.0,0
2014-04-10 14:00:00,399.0,0
2014-04-10 15:00:00,386.0,0
2014-04-10 16:00:00,378.0,0
2014-04-10 17:00:00,374.0,0
2014-04-10 18:00:00,371.0,0
2014-04-10 19:00:00,364.0,0
2014-04-10 20:00:00,386.0,0
2014-04-10 21:00:00,390.0,0
2014-04-10 22:00:00,394.0,0
2014-04-10 23:00:00,399.0,0
2014-04-11 00:00:00,402.0,0
2014-04-11 01:00:00,409.0,0
2014-04-11 02:00:00,403.0,0
2014-04-11 03:00:00,393.0,0
2014-04-11 04:00:00,378.0,0
2014-04-11 05:00:00,371.0,0
