timestamp,icme_speed_mean,label
2020-05-29 02:00:00,302.0,0
2020-05-29 03:00:00,300.0,0
2020-05-29 04:00:00,300.0,0
2020-05-29 05:00:00,297.0,0
2020-05-29 06:00:00,290.0,0
2020-05-29 07:00:00,286.0,0
2020-05-29 08:00:00,278.0,0
2020-05-29 09:00:00,287.0,0
2020-05-29 10:00:00,288.0,0
2020-05-29 11:00:00,286.0,0
2020-05-29 12:00:00,288.0,0
2020-05-29 13:00:00,289.0,0
2020-05-29 14:00:00,292.0,0
2020-05-29 15:00:00,293.0,0
2020-05-29 16:00:00,292.0,0
2020-05-29 17:00:00,292.0,0
2020-05-29 18:00:00,293.0,0
2020-05-29 19:00:00,295.0,0
2020-05-29 20:00:00,299.0,0
