forecast_lag_min,top_percent,top_percent_label,channel_name,channel_short_name,importance_total,importance_share_total,importance_mag,importance_phase,importance_share_mag,importance_share_phase,importance_total_norm_by_window_feature_count,importance_share_total_norm_by_window_feature_count,importance_mag_norm_by_window_feature_count,importance_phase_norm_by_window_feature_count,importance_share_mag_norm_by_window_feature_count,importance_share_phase_norm_by_window_feature_count,feature_count_total,feature_count_mag,feature_count_phase,unmatched_feature_count,val_css,test_css
5,0.15,15%,p7_flux_ic,p7,0.033117937546315174,0.033117937546315174,0.01225226296680182,0.02086567457951335,0.013036437998243115,0.34687928337553553,0.0008497908829830889,0.08754723777271746,0.0003055447260778242,0.0005442461569052642,0.036865706426979304,0.3836480069066427,152,64,88,0,0.8539325842696629,0.8387096774193549
5,0.15,15%,long,long_xray,0.012608773184574278,0.012608773184574278,0.0036040844658784474,0.00900468871869583,0.003834754755685738,0.14969753112261128,0.0005098799616731544,0.0525289022676324,0.00012268284126897464,0.0003871971204041796,0.014802381529890118,0.27294157549542825,99,33,66,0,0.8539325842696629,0.8387096774193549
5,0.25,25%,p3_flux_ic,p3,0.9215102039415103,0.9215102039415103,0.9040306088926164,0.017479595048893685,0.9630094519856853,0.2854076880145681,0.005781173393497026,0.8410151872083631,0.005669070046000245,0.00011210334749677932,0.9249402566933543,0.15049017428726563,616,436,180,0,0.8522727272727273,0.8387096774193549
5,0.25,25%,p5_flux_ic,p5,0.03136789693146086,0.03136789693146086,0.015506242717149454,0.015861654214311405,0.01651786803954651,0.2589898704592515,0.0003828785574471518,0.05569919110741338,0.00018952662099613125,0.00019335193645102027,0.030922320601430464,0.25956019391954654,327,172,155,0,0.8522727272727273,0.8387096774193549
5,0.25,25%,p7_flux_ic,p7,0.030496847645714822,0.030496847645714822,0.013282660756246208,0.01721418688946862,0.014149219871496433,0.2810740905284808,0.00040682513796635387,0.059182815715699784,0.0001766188792295383,0.0002302062587368155,0.02881635085929482,0.30903430426391176,298,130,168,0,0.8522727272727273,0.8387096774193549
5,0.25,25%,long,long_xray,0.016625051481314296,0.016625051481314296,0.005936184193915743,0.010688867287398554,0.006323460103271705,0.17452835099769964,0.0003031645234494694,0.044102805968523465,9.390469151470924e-05,0.00020925983193476036,0.01532107184592047,0.280915327529276,221,91,130,0,0.8522727272727273,0.8387096774193549
5,0.5,50%,p3_flux_ic,p3,0.9188932837362904,0.9188932837362904,0.8964966965647057,0.022396587171585044,0.9625128108348326,0.326541516567028,0.005098493746567161,0.9026900689514182,0.004999399247338003,9.909449922915634e-05,0.960468147031624,0.22371900069089323,921,522,399,0,0.8522727272727273,0.8404255319148937
5,0.5,50%,p5_flux_ic,p5,0.0307124249012894,0.0307124249012894,0.012778928300121123,0.01793349660116826,0.013719941461846328,0.26146980040444645,0.00020168441341725634,0.03570829466577855,8.614463726965925e-05,0.00011553977614759692,0.01654982449724466,0.2608463987492916,650,297,353,0,0.8522727272727273,0.8404255319148937
5,0.5,50%,p7_flux_ic,p7,0.03352904296156906,0.03352904296156906,0.01493436646946218,0.018594676492106846,0.016034101523900064,0.27110978182914436,0.00020550584401313575,0.03638488026528234,8.26201937331027e-05,0.000122885650280033,0.015872719992203077,0.2774306857974484,744,413,331,0,0.8522727272727273,0.8404255319148937
5,0.5,50%,long,long_xray,0.016865248400851334,0.016865248400851334,0.007202750888987782,0.009662497511863542,0.007733146179420797,0.14087890119938112,0.0001424270386880831,0.025216756117521395,3.700515375600181e-05,0.00010542188493208122,0.007109308478928215,0.23800391476236676,609,403,206,0,0.8522727272727273,0.8404255319148937
5,1.0,100%,p3_flux_ic,p3,0.9024912696668735,0.9024912696668733,0.8787963199837838,0.023694949683089866,0.9508211601959123,0.31280401986460055,0.0024777415076927697,0.9027881361849748,0.002412882048567249,6.48594591255207e-05,0.9509923445631876,0.3128498157280812,1462,731,731,0,0.8409090909090909,0.8404255319148937
5,1.0,100%,p5_flux_ic,p5,0.036088349011713886,0.03608834901171388,0.01907461338833154,0.01701373562338238,0.02063794035063386,0.22460334236141621,9.879119030442974e-05,0.03599548794316367,5.2233563682231296e-05,4.655762662219853e-05,0.020586882487915886,0.2245708660829768,1462,731,731,0,0.8409090909090909,0.8404255319148937
5,1.0,100%,p7_flux_ic,p7,0.038509442055157356,0.03850944205515735,0.018687348692865428,0.019822093362291945,0.020218936016327134,0.2616773012301999,0.00010536740865902185,0.03839159419276838,5.110179783915184e-05,5.4265610819870015e-05,0.020140818142066173,0.261750353368088,1462,731,731,0,0.8409090909090909,0.8404255319148937
5,1.0,100%,long,long_xray,0.022910939266254884,0.02291093926625488,0.007691573504821552,0.01521936576143333,0.008321963437126725,0.20091533654378332,6.264361116806568e-05,0.022824781679093034,2.100811266312074e-05,4.163549850494491e-05,0.008279954806830239,0.200828964820854,1462,731,731,0,0.8409090909090909,0.8404255319148937
15,0.05,5%,p3_flux_ic,p3,0.9199158578353777,0.9199158578353777,0.9067375093049602,0.01317834853041756,0.9483024616294216,0.3006634111847802,0.015798747542517817,0.5883801718733441,0.0156018693755049,0.00019687816701291304,0.7418945272718054,0.033819204841785765,218,206,12,0,0.7241379310344828,0.8222222222222222
15,0.05,5%,p5_flux_ic,p5,0.00979429458046644,0.00979429458046644,0.006247295199041942,0.003546999381424501,0.006533671933698103,0.08092462655907649,0.0026124151922913615,0.09729209835832106,0.0014666815609451485,0.0011457336313462126,0.06974311841272297,0.19681105813058078,16,11,5,0,0.7241379310344828,0.8222222222222222
15,0.05,5%,p7_flux_ic,p7,0.02739236380443015,0.02739236380443015,0.012478364787378241,0.014913999017051913,0.013050374472818722,0.3402621966267883,0.003884878118774944,0.14468142168107043,0.001429776332910022,0.002455101785864922,0.06798821417349349,0.4217308168973049,27,14,13,0,0.7241379310344828,0.8222222222222222
15,0.05,5%,long,long_xray,0.042897483779726,0.042897483779726,0.030705928642793028,0.01219155513693298,0.03211349196406151,0.278149765629355,0.004555216713808359,0.16964630808726458,0.002531440173295423,0.0020237765405129366,0.12037414014197821,0.3476389201303285,32,18,14,0,0.7241379310344828,0.8222222222222222
15,0.1,10%,p3_flux_ic,p3,0.896644641543938,0.896644641543938,0.8689213268996725,0.02772331464426572,0.9364648579382185,0.3843730037611247,0.011014677968173164,0.7184132945383485,0.01066671462642787,0.0003479633417452934,0.8234014901715966,0.14635680233793213,316,251,65,0,0.7191011235955056,0.8131868131868132
15,0.1,10%,p5_flux_ic,p5,0.020975436508420608,0.020975436508420608,0.008459829342767592,0.01251560716565302,0.009117434039654036,0.17352403858935184,0.0010531045013354246,0.06868691726472932,0.00043112802568834975,0.0006219764756470747,0.03328029962730962,0.2616094202582875,82,39,43,0,0.7191011235955056,0.8131868131868132
15,0.1,10%,p7_flux_ic,p7,0.03622352731866208,0.03622352731866208,0.01689390107963799,0.01932962623902411,0.018207108267227722,0.267997769906288,0.0016852645601799518,0.10991846228695536,0.0007530797611437417,0.0009321847990362106,0.058132894641007675,0.39208609070904543,84,40,44,0,0.7191011235955056,0.8131868131868132
15,0.1,10%,long,long_xray,0.046156394628979504,0.046156394628979504,0.03359887145806411,0.012557523170915394,0.036210599754899785,0.1741051877432355,0.001578904719967191,0.1029813259099674,0.0011035290344838726,0.0004753756854833178,0.08518531556008607,0.19994768669473503,103,59,44,0,0.7191011235955056,0.8131868131868132
15,0.15,15%,p3_flux_ic,p3,0.8839030108383801,0.8839030108383801,0.8534223769322086,0.030480633906171856,0.9288292357012575,0.3754473314087953,0.008691268124245482,0.7582737217622662,0.008396541746937368,0.0002947263773081146,0.8516365799360467,0.1839037065907421,406,292,114,0,0.7386363636363636,0.8131868131868132
15,0.15,15%,p5_flux_ic,p5,0.023919566597510402,0.023919566597510402,0.01149725371712642,0.012422312880383977,0.012513130275690272,0.15301270423778482,0.0006888876374125171,0.06010232168992625,0.00031893119897113563,0.0003699564384413814,0.03234825523564526,0.23084584735133082,138,61,77,0,0.7386363636363636,0.8131868131868132
15,0.15,15%,p7_flux_ic,p7,0.04044352982214597,0.04044352982214597,0.018232526745963262,0.022211003076182723,0.01984351985617201,0.2735855776010228,0.001003836142339326,0.08758015019323748,0.0004284585591812509,0.0005753775831580746,0.04345729384583128,0.35902477137759575,156,71,85,0,0.7386363636363636,0.8131868131868132
15,0.15,15%,long,long_xray,0.051733892741963376,0.051733892741963376,0.03566299627273034,0.016070896469233025,0.03881411416688009,0.19795438675239704,0.001077922012848605,0.09404380635456955,0.000715369920839956,0.0003625520920086481,0.07255787098247664,0.22622567468033145,178,97,81,0,0.7386363636363636,0.8131868131868132
15,0.25,25%,p3_flux_ic,p3,0.8746137871656746,0.8746137871656746,0.8430847344612777,0.031529052704396425,0.929392141456898,0.33951725386134457,0.006310593877340221,0.7958989429649667,0.006087906017460392,0.00022268785987982867,0.8846755630760871,0.21261505274050582,560,368,192,0,0.7159090909090909,0.8241758241758241
15,0.25,25%,p5_flux_ic,p5,0.03110015051344362,0.03110015051344362,0.011124609318662848,0.01997554119478076,0.012263446430624816,0.21510449281276486,0.000457089364867365,0.0576486063609272,0.00016172732044037027,0.00029536204442699493,0.023501711075207512,0.2820019766110182,272,118,154,0,0.7159090909090909,0.8241758241758241
15,0.25,25%,p7_flux_ic,p7,0.04133740302532274,0.04133740302532274,0.01794105650731204,0.023396346518010713,0.019777699969843052,0.251941071451087,0.000541825790472549,0.06833565624571881,0.00022779991145777342,0.00031402587901477563,0.033103174451050016,0.2998215927201428,296,132,164,0,0.7159090909090909,0.8241758241758241
15,0.25,25%,long,long_xray,0.05294865929555946,0.05294865929555946,0.03498523907771298,0.0179634202178465,0.038566712142634116,0.19343718187480358,0.0006193793433130934,0.0781167944283874,0.0004040793316968962,0.0002153000116161965,0.05871955139765532,0.20556137792833304,334,173,161,0,0.7159090909090909,0.8241758241758241
15,0.5,50%,p3_flux_ic,p3,0.8641633271597322,0.8641633271597322,0.8317964324204141,0.032366894739318273,0.9169431698094821,0.3485583120295892,0.004439797646821711,0.8438248880382674,0.004303571167852721,0.0001362264789689885,0.9114164697310153,0.25242731308538313,947,504,443,0,0.7272727272727273,0.8241758241758241
15,0.5,50%,p5_flux_ic,p5,0.0339212744921398,0.0339212744921398,0.015506939721868144,0.018414334770271667,0.01709430565990653,0.19830352884846605,0.00025366638219587954,0.04821165818418345,0.00011480370081410571,0.00013886268138177383,0.02431329229307374,0.25731218933591066,587,313,274,0,0.7272727272727273,0.8241758241758241
15,0.5,50%,p7_flux_ic,p7,0.04560465876735931,0.04560465876735931,0.02423192446753198,0.021372734299827327,0.026712422373810378,0.2301624623246643,0.0002859872801984325,0.054354545835341245,0.0001338201952601687,0.00015216708493826376,0.02834063274096925,0.28196521470503066,608,356,252,0,0.7272727272727273,0.8241758241758241
15,0.5,50%,long,long_xray,0.0563107395807688,0.0563107395807688,0.03560536358316219,0.020705375997606572,0.03925010215680096,0.2229756967972803,0.0002820640949377921,0.053608907942208184,0.00016965417928760894,0.00011240991565018302,0.035929605234941694,0.20829528287367544,782,424,358,0,0.7272727272727273,0.8241758241758241
15,1.0,100%,p3_flux_ic,p3,0.8483936854309381,0.8483936854309378,0.8167695080944023,0.03162417733653619,0.9110754625831617,0.30551636057223464,0.002324633708138123,0.8487151605615485,0.002237940500119838,8.669320801828559e-05,0.9113161523780006,0.3060337559814566,1462,731,731,0,0.7078651685393258,0.8131868131868132
15,1.0,100%,p5_flux_ic,p5,0.05048581052708777,0.050485810527087754,0.02276695924988704,0.027718851277200685,0.025395681063800704,0.267787600332909,0.00013810921617772113,0.050423163517312124,6.229948118279418e-05,7.580973499492712e-05,0.025369094255906027,0.2676142511136851,1462,731,731,0,0.7078651685393258,0.8131868131868132
15,1.0,100%,p7_flux_ic,p7,0.05121038644340438,0.051210386443404365,0.024902607414976925,0.02630777902842748,0.027777915734220424,0.2541554462578178,0.000139890335319424,0.051073443521872645,6.796006944103354e-05,7.193026587839052e-05,0.027674153533138172,0.2539194238938025,1462,731,731,0,0.7078651685393258,0.8131868131868132
15,1.0,100%,long,long_xray,0.04991011759856957,0.04991011759856956,0.03205033982624468,0.017859777772324902,0.03575094061881707,0.17254059283703865,0.0001363701376883273,0.04978823239926636,8.752345890787066e-05,4.884667878045661e-05,0.035640599832955186,0.1724325690110559,1462,731,731,0,0.7078651685393258,0.8131868131868132
30,0.05,5%,p3_flux_ic,p3,0.826673761201648,0.826673761201648,0.8133509578057206,0.013322803395927263,0.8384442123432068,0.44515658113674994,0.01604452286316477,0.4344037592320382,0.01573126780502031,0.0003132550581444616,0.48333211783382707,0.07140443581454237,200,193,7,0,0.6896551724137931,0.7446808510638298
30,0.05,5%,p5_flux_ic,p5,0.07103071347123945,0.07103071347123945,0.061368281539009854,0.009662431932229603,0.06326159695765883,0.322852108268203,0.00759685857597435,0.20568414230215776,0.005959280574721106,0.0016375780012532447,0.18309469628549238,0.3732751642524794,36,30,6,0,0.6896551724137931,0.7446808510638298
30,0.05,5%,p7_flux_ic,p7,0.04083473278930365,0.04083473278930365,0.03805685105292531,0.0027778817363783358,0.0392309693608973,0.09281772760727075,0.0057046203383350575,0.15445199219065375,0.0050053075032043814,0.0006993128351306758,0.15378454590680052,0.15940377386451096,27,25,2,0,0.6896551724137931,0.7446808510638298
30,0.05,5%,long,long_xray,0.06146079253780917,0.06146079253780917,0.057295556388052435,0.004165236149756742,0.05906322133823709,0.13917358298777632,0.007588583898140412,0.2054601062751501,0.005851676599530007,0.0017369072986104044,0.17978863997388,0.39591662606846734,30,27,3,0,0.6896551724137931,0.7446808510638298
30,0.1,10%,p3_flux_ic,p3,0.797383860298821,0.797383860298821,0.7669260974325351,0.030457762866285945,0.8375760305938036,0.36108586350788635,0.010508665581686512,0.55518627806906,0.010091076765892958,0.0004175888157935475,0.620494941484186,0.1566801043312372,298,251,47,0,0.6781609195402298,0.7419354838709677
30,0.1,10%,p5_flux_ic,p5,0.06863466463941151,0.06863466463941151,0.04672947905977226,0.021905185579639243,0.05103424138731089,0.2596925087718712,0.0027211064057811956,0.14375954072496872,0.0018087696292423685,0.0009123367765388278,0.11122028216537913,0.3423104640905877,98,64,34,0,0.6781609195402298,0.7419354838709677
30,0.1,10%,p7_flux_ic,p7,0.06228521306602333,0.06228521306602333,0.04426009467960585,0.018025118386417488,0.048337375060719286,0.21369315487697554,0.0027165190321203794,0.14351718389202323,0.0019930010320447244,0.0007235180000756556,0.12254857310532837,0.2714653061815393,93,65,28,0,0.6781609195402298,0.7419354838709677
30,0.1,10%,long,long_xray,0.07169626199574415,0.07169626199574415,0.057733857252173906,0.013962404743570257,0.06305235295816611,0.16552847284326686,0.002981888578502293,0.1575369973139482,0.002370100247712701,0.0006117883307895924,0.14573620324510642,0.22954412539663593,96,69,27,0,0.6781609195402298,0.7419354838709677
30,0.15,15%,p3_flux_ic,p3,0.7811442116070089,0.7811442116070089,0.7475371910096907,0.03360702059731796,0.8314480163439391,0.3330022139523055,0.008010445919850421,0.6007746325999742,0.007659301583251198,0.0003511443365992204,0.6748132420249776,0.1770527665859281,387,294,93,0,0.6704545454545454,0.7717391304347826
30,0.15,15%,p5_flux_ic,p5,0.07917032776995907,0.07917032776995907,0.05437388499488764,0.02479644277507144,0.0604773372664568,0.2457007552433678,0.0018748964752478459,0.14061517328127024,0.00126865840479818,0.0006062380704496658,0.11177357123999003,0.3056752349257921,165,91,74,0,0.6704545454545454,0.7717391304347826
30,0.15,15%,p7_flux_ic,p7,0.06795091543367149,0.06795091543367149,0.04153968519437718,0.026411230239294328,0.04620250239023742,0.2617012155963324,0.0016433358914547153,0.12324838421048762,0.001026975874784623,0.0006163600166700925,0.09048043245356571,0.31077888717009977,166,99,67,0,0.6704545454545454,0.7717391304347826
30,0.15,15%,long,long_xray,0.07173454518936079,0.07173454518936079,0.05562792600121024,0.016106619188150546,0.06187214399936671,0.15959581520799437,0.001804850602946882,0.13536180990826815,0.0013953179648282853,0.0004095326381185966,0.12293275428146676,0.2064931113181799,160,100,60,0,0.6704545454545454,0.7717391304347826
30,0.25,25%,p3_flux_ic,p3,0.767701339077871,0.767701339077871,0.7279265880503317,0.03977475102753968,0.8334074024695861,0.31426162302824817,0.005594598104741851,0.6479850647482016,0.005308500071717775,0.00028609803302407624,0.7374431914147728,0.1993273697664469,551,372,179,0,0.6590909090909091,0.7717391304347826
30,0.25,25%,p5_flux_ic,p5,0.07992190795503082,0.07992190795503082,0.050623605202998814,0.02929830275203207,0.057959261288804416,0.23148685879772107,0.0010041096944275625,0.1162993432551423,0.0006193727059407453,0.00038473698848681676,0.08604166502278046,0.26805011959130565,307,161,146,0,0.6590909090909091,0.7717391304347826
30,0.25,25%,p7_flux_ic,p7,0.06904582465998725,0.06904582465998725,0.03838059056594852,0.030665234094038697,0.043942162319538985,0.2422870285287585,0.0009281774927334917,0.10750462168443595,0.0005274795887825139,0.000400697903950978,0.07327610927808789,0.27917024951637975,301,162,139,0,0.6590909090909091,0.7717391304347826
30,0.25,25%,long,long_xray,0.08333092830711052,0.08333092830711052,0.056503488414577405,0.02682743989253308,0.06469117392207041,0.21196448964527229,0.0011069527532931503,0.12821097031222042,0.0007431683243982211,0.0003637844288949294,0.10323903428435895,0.2534522611258678,303,163,140,0,0.6590909090909091,0.7717391304347826
30,0.5,50%,p3_flux_ic,p3,0.7521760778283706,0.7521760778283706,0.7079568088776088,0.044219268950761184,0.8160471717634307,0.3338411344111435,0.0037024475893169227,0.724353928890978,0.0034926852603491907,0.00020976232896773156,0.7973888609696268,0.28686383633869694,842,489,353,0,0.6363636363636364,0.7912087912087912
30,0.5,50%,p5_flux_ic,p5,0.08891471522422349,0.08891471522422349,0.05814141395017029,0.030773301274053106,0.06701840539055512,0.2323284407606411,0.000469871326315078,0.09192652511047009,0.0002913276762196216,0.00017854365009545658,0.06651084383322514,0.24417023148220107,729,437,292,0,0.6363636363636364,0.7912087912087912
30,0.5,50%,p7_flux_ic,p7,0.06870596902144321,0.06870596902144321,0.041979640968274654,0.02672632805316863,0.04838906392907815,0.20177510591252315,0.0004145891707697149,0.0811110184487718,0.0002535742761788228,0.00016101489459089213,0.05789164730898594,0.2201985008333869,668,353,315,0,0.6363636363636364,0.7912087912087912
30,0.5,50%,long,long_xray,0.0902032379259642,0.0902032379259642,0.0594661132852652,0.03073712464069898,0.06854535891693611,0.23205531891569237,0.0005244710911580105,0.10260852754978032,0.0003425658484602638,0.00018190524269774707,0.07820864788816208,0.24876743134571508,685,358,327,0,0.6363636363636364,0.7912087912087912
30,1.0,100%,p3_flux_ic,p3,0.7428852977263974,0.7428852977263974,0.6966081342386993,0.04627716348769797,0.8169482931758786,0.3141598786156808,0.002037366721909143,0.743519870619968,0.0019106957819845214,0.00012667093992462119,0.8176203485448532,0.3141126695759587,1462,731,731,0,0.6363636363636364,0.7634408602150538
30,1.0,100%,p5_flux_ic,p5,0.08850878592405126,0.08850878592405126,0.05458966839277981,0.03391911753127145,0.06402012010275653,0.23026531972314984,0.0002418218322836626,0.08825084631015714,0.00014900494388514628,9.281688839851624e-05,0.06376183760019759,0.23016297671700534,1462,731,731,0,0.6363636363636364,0.7634408602150538
30,1.0,100%,p7_flux_ic,p7,0.07671049423917795,0.07671049423917795,0.04441032816444449,0.03230016607473347,0.052082282721222964,0.21927481047973313,0.0002097154880349599,0.07653390568029043,0.00012129085880422181,8.842462923073816e-05,0.051902492895970494,0.21927125795750724,1462,731,731,0,0.6363636363636364,0.7634408602150538
30,1.0,100%,long,long_xray,0.09189542211037344,0.09189542211037344,0.0570873703240334,0.034808051786340034,0.06694930400014198,0.23629999118143633,0.0002512604139155909,0.09169537738958462,0.00015590693477349486,9.535347914209596e-05,0.06671532095897892,0.23645309574952877,1462,731,731,0,0.6363636363636364,0.7634408602150538
60,0.05,5%,p3_flux_ic,p3,0.8206244530164502,0.8206244530164502,0.7967862010990947,0.02383825191735533,0.8903749181352119,0.22678996220464095,0.014383207276269242,0.3141031524831962,0.013948963099049147,0.0004342441772200957,0.45108205561901205,0.029206608298090016,225,216,9,0,0.5208333333333334,0.59
60,0.05,5%,p5_flux_ic,p5,0.041080348129677126,0.041080348129677126,0.016256668791754806,0.024823679337922316,0.018166140584065876,0.2361650224330756,0.008369223301285261,0.1827686532131649,0.004231943411631541,0.004137279889653719,0.13685273377145984,0.27826720424954793,19,9,10,0,0.5208333333333334,0.59
60,0.05,5%,p7_flux_ic,p7,0.05170927811182998,0.05170927811182998,0.030385420695545392,0.02132385741628459,0.03395442394331261,0.2028687688284509,0.0124560814898795,0.2720182215557678,0.007901876392605868,0.004554205097273631,0.2555311546180068,0.30630896477817043,17,9,8,0,0.5208333333333334,0.59
60,0.05,5%,long,long_xray,0.08658592074204267,0.08658592074204267,0.05146012649511051,0.03512579424693218,0.057504517337409654,0.33417624653383265,0.010582837565832455,0.2311099727478713,0.004840555600851519,0.005742281964980935,0.1565340559915214,0.38621722267419156,32,17,15,0,0.5208333333333334,0.59
60,0.1,10%,p3_flux_ic,p3,0.7695278228421163,0.7695278228421163,0.7137654798587133,0.0557623429834035,0.8717166852458896,0.3077467162588886,0.00897962379930435,0.43924661016388966,0.008305490972539145,0.0006741328267651975,0.6317347216891545,0.09239604928621091,336,273,63,0,0.5104166666666666,0.5959595959595959
60,0.1,10%,p5_flux_ic,p5,0.07813671533401087,0.07813671533401087,0.030414056108569423,0.04772265922544144,0.03714446961079241,0.26337651687524477,0.003191253889168161,0.156103137984248,0.0012534921651543667,0.0019377617240137954,0.09534349344446262,0.26558790886365247,98,46,52,0,0.5104166666666666,0.5959595959595959
60,0.1,10%,p7_flux_ic,p7,0.0610165602350749,0.0610165602350749,0.02152654838707257,0.03949001184800234,0.02629021987513127,0.21794137084348106,0.004400820413245261,0.21527020414906264,0.0015973416878745468,0.0028034787253707148,0.121497477989963,0.38424231575421763,57,18,39,0,0.5104166666666666,0.5959595959595959
60,0.1,10%,long,long_xray,0.09131890158879791,0.09131890158879791,0.05309834137185165,0.03822056021694623,0.06484862526818676,0.2109353960223857,0.0038715417355889253,0.18938004770280017,0.001990793240590522,0.0018807484949984047,0.15142430687642,0.257773726095919,94,57,37,0,0.5104166666666666,0.5959595959595959
60,0.15,15%,p3_flux_ic,p3,0.7436503543152289,0.7436503543152289,0.6795578830449694,0.06409247127025956,0.8569621303061811,0.3096026254404023,0.007102280143531794,0.5174830282528411,0.0064753228851690955,0.0006269572583626961,0.7055435319631682,0.13788724744564776,413,310,103,0,0.5208333333333334,0.5533980582524272
60,0.15,15%,p5_flux_ic,p5,0.08666815523794759,0.08666815523794759,0.0362961534970602,0.050372001740887344,0.045771566777193184,0.24332505329535997,0.001963684644385188,0.143077076062045,0.0008152403855162246,0.0011484442588689634,0.08882762932386369,0.25257833064050617,177,76,101,0,0.5208333333333334,0.5533980582524272
60,0.15,15%,p7_flux_ic,p7,0.07177817941186868,0.07177817941186868,0.021660992604452155,0.05011718680741652,0.02731577519737105,0.24209415408301213,0.0023977681416345715,0.1747050656839091,0.0007395664283126522,0.0016582017133219184,0.08058228434418337,0.3646897247138096,120,34,86,0,0.5208333333333334,0.5533980582524272
60,0.15,15%,long,long_xray,0.09790331103495448,0.09790331103495448,0.055469700297948295,0.042433610737006196,0.0699505277192547,0.20497816718122558,0.0022609300173879084,0.16473483000120495,0.001147649689258299,0.0011132803281296093,0.12504655436878465,0.2448446972000365,168,97,71,0,0.5208333333333334,0.5533980582524272
60,0.25,25%,p3_flux_ic,p3,0.723276991035862,0.723276991035862,0.6607109873414047,0.06256600369445749,0.8468141518603539,0.28469036241680384,0.005184376264363382,0.5887473580828947,0.004733902676990018,0.0004504735873733638,0.7572769202564905,0.1763411957488416,555,367,188,0,0.5208333333333334,0.5773195876288659
60,0.25,25%,p5_flux_ic,p5,0.09280251318474779,0.09280251318474779,0.03562224829969848,0.05718026488504929,0.045656004757312935,0.2601839556943861,0.0011388793790351038,0.12933324885984926,0.0004442579351035823,0.0006946214439315206,0.0710674265717394,0.27191466813824133,326,139,187,0,0.5208333333333334,0.5773195876288659
60,0.25,25%,p7_flux_ic,p7,0.08120045883281375,0.08120045883281375,0.02882598131961683,0.05237447751319697,0.03694542604919689,0.23831646747710786,0.0011917504349031605,0.13533738375942023,0.0004246771727234816,0.0007670732621796793,0.06793511472604995,0.300276464750012,272,102,170,0,0.5208333333333334,0.5773195876288659
