forecast_lag_min,top_percent,top_percent_label,windows_used,total_concat_features,global_total_features_before_selection,baseline_feature_count_cumimp_gt50,baseline_cumimp_reached_gt50,feature_count_cumimp_gt50,cumimp_reached_at_gt50,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css,channel_unmatched_feature_count,window45_total_features,window45_selected_features,window90_total_features,window90_selected_features,window180_total_features,window180_selected_features,window360_total_features,window360_selected_features,importance_sum_p3,importance_share_p3,feature_count_p3,importance_sum_norm_p3,importance_share_norm_p3,importance_sum_p5,importance_share_p5,feature_count_p5,importance_sum_norm_p5,importance_share_norm_p5,importance_sum_p7,importance_share_p7,feature_count_p7,importance_sum_norm_p7,importance_share_norm_p7,importance_sum_long_xray,importance_share_long_xray,feature_count_long_xray,importance_sum_norm_long_xray,importance_share_norm_long_xray
30,0.15,15%,"45,90,180,360",878,5848,92,0.5017480029010296,59,0.503066681147553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9702258726899384,0.8027210884353742,0.8805970149253731,0.7375,0.7285514541387026,0.7867550468827855,0.6704545454545454,0.9772234273318872,0.8711656441717791,0.8987341772151899,0.8452380952380952,0.8356915558586202,0.8586859736961187,0.7717391304347826,0,1472,195,1472,219,1456,224,1448,240,0.7810872213645182,0.781087221364518,387,0.00800971775571832,0.6006854071901524,0.0793043624754592,0.07930436247545919,165,0.001878165614406386,0.140852238651581,0.06787387097066212,0.06787387097066211,166,0.0016415632478075821,0.12310834389060882,0.0717345451893608,0.07173454518936079,160,0.0018048506029468823,0.13535401026765798
30,0.25,25%,"45,90,180,360",1462,5848,92,0.5017480029010296,58,0.5010156778729316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9691991786447639,0.7945205479452054,0.8787878787878788,0.725,0.7160514541387024,0.7780377381422625,0.6590909090909091,0.9772234273318872,0.8711656441717791,0.8987341772151899,0.8452380952380952,0.8356915558586202,0.8586859736961187,0.7717391304347826,0,1472,337,1472,378,1456,369,1448,378,0.7677624652620829,0.7677624652620829,551,0.005594755340894978,0.6481262283151243,0.07991440760569268,0.07991440760569268,307,0.0010032574197388667,0.11622267782320908,0.06878076866796536,0.06878076866796536,301,0.0009249170463751175,0.10714731212456834,0.08354235846425867,0.08354235846425867,303,0.0011092703670823759,0.1285037817370984
30,0.5,50%,"45,90,180,360",2924,5848,92,0.5017480029010296,72,0.5024899291703893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9671457905544147,0.7777777777777778,0.875,0.7,0.6910514541387025,0.760275658380507,0.6363636363636364,0.9793926247288504,0.8834355828220859,0.9113924050632911,0.8571428571428571,0.8487896351858164,0.8721444523917264,0.7912087912087912,0,1472,784,1472,806,1456,638,1448,696,0.7521760778283706,0.7521760778283706,842,0.0037024475893169227,0.724353928890978,0.0889147152242235,0.0889147152242235,729,0.00046987132631507795,0.09192652511047007,0.06870596902144321,0.06870596902144321,668,0.0004145891707697149,0.0811110184487718,0.0902032379259642,0.0902032379259642,685,0.0005244710911580105,0.10260852754978032
30,1.0,100%,"45,90,180,360",5848,5848,92,0.5017480029010296,94,0.5021481763385169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9671457905544147,0.7777777777777778,0.875,0.7,0.6910514541387025,0.760275658380507,0.6363636363636364,0.9761388286334056,0.8658536585365854,0.8875,0.8452380952380952,0.8344982384361859,0.8527669705592009,0.7634408602150538,0,1472,1472,1472,1472,1456,1456,1448,1448,0.7427057553308051,0.7427057553308051,1462,0.002036873776740472,0.7433369341382488,0.08862604486992723,0.08862604486992723,1462,0.0002421457520236515,0.08836869666607519,0.07697250082542606,0.07697250082542606,1462,0.0002104405753880149,0.07679820611051408,0.0916956989738418,0.0916956989738418,1462,0.0002507155593937908,0.09149616308516219
60,0.05,5%,"45,90,180,360",293,5848,143,0.5008944403070811,51,0.5010330791952289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9507186858316222,0.6712328767123288,0.7424242424242424,0.6125,0.5934843400447427,0.64486038102762,0.5051546391752577,0.9544468546637744,0.7375,0.7763157894736842,0.7023809523809523,0.6820945561995679,0.7126276418902874,0.5841584158415841,0,1472,50,1472,79,1456,80,1448,84,0.818252359022124,0.818252359022124,225,0.014300572137460126,0.31289084103376513,0.04506401980464138,0.04506401980464138,18,0.009603185532149673,0.21011388697426334,0.049312928902352914,0.049312928902352914,18,0.011022714666866378,0.2411726208881309,0.08737069227088179,0.08737069227088179,32,0.010778196071880665,0.2358226511038407
60,0.1,10%,"45,90,180,360",585,5848,143,0.5008944403070811,69,0.5031904419868377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9527720739219713,0.6891891891891891,0.75,0.6375,0.6184843400447426,0.6638153550633291,0.5257731958762887,0.9533622559652929,0.7261146496815286,0.7808219178082192,0.6785714285714286,0.6594783498124788,0.7007623216846555,0.57,0,1472,122,1472,162,1456,160,1448,141,0.7736562666552275,0.7736562666552275,338,0.008982644973364833,0.446818566067266,0.07791458630208928,0.07791458630208928,95,0.0032549137371723972,0.16190731048910925,0.060264448351657854,0.060264448351657854,57,0.004293652993387569,0.2135767226005825,0.08816469869102524,0.08816469869102524,95,0.0035723508056342747,0.17769740084304222
60,0.15,15%,"45,90,180,360",878,5848,143,0.5008944403070811,75,0.5018898435248587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9527720739219713,0.684931506849315,0.7575757575757576,0.625,0.6071029082774049,0.6596578651514691,0.5208333333333334,0.9544468546637744,0.7375,0.7763157894736842,0.7023809523809523,0.6820945561995679,0.7126276418902874,0.5841584158415841,0,1472,201,1472,227,1456,246,1448,204,0.7444242016855692,0.7444242016855692,416,0.007043771031314188,0.5185640229809588,0.08492697728712677,0.08492697728712677,174,0.001936166774605984,0.1425410376541471,0.06601822862867035,0.06601822862867035,117,0.0022224304622227753,0.16361583534759677,0.1046305923986343,0.1046305923986343,171,0.00238085524748615,0.17527910401729718
60,0.25,25%,"45,90,180,360",1462,5848,143,0.5008944403070811,94,0.501851383030564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9537987679671458,0.6938775510204082,0.7611940298507462,0.6375,0.6196029082774048,0.6691026589560465,0.53125,0.9566160520607375,0.75,0.7894736842105263,0.7142857142857143,0.6951926355267646,0.7263120398955117,0.6,0,1472,344,1472,370,1456,391,1448,357,0.7250968897504801,0.7250968897504801,554,0.0052046099734931765,0.5914643114618059,0.08905195285743267,0.08905195285743267,325,0.0010963558653779618,0.12459249979065481,0.08679572714627316,0.08679572714627316,273,0.0012656648152356668,0.14383317334005008,0.09905543024581419,0.09905543024581419,310,0.00123290276259245,0.14011001540748938
60,0.5,50%,"45,90,180,360",2924,5848,143,0.5008944403070811,120,0.5016200677771446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9527720739219713,0.6805555555555556,0.765625,0.6125,0.5957214765100671,0.6553962589219788,0.5157894736842106,0.955531453362256,0.7421383647798742,0.7866666666666666,0.7023809523809523,0.6832878736220025,0.717891311810624,0.59,0,1472,747,1472,724,1456,747,1448,706,0.7008640650770847,0.7008640650770845,856,0.0032724624629094,0.6548028750043267,0.10214173122114922,0.1021417312211492,706,0.0005778421960188256,0.11562324565689484,0.09099622548057258,0.09099622548057257,667,0.0005436769716473242,0.10878696032216942,0.10599797822119456,0.10599797822119453,695,0.0006036483246804897,0.1207869190166088
60,1.0,100%,"45,90,180,360",5848,5848,143,0.5008944403070811,139,0.5004332491992066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9517453798767967,0.6758620689655173,0.7538461538461538,0.6125,0.5946029082774049,0.6500955438355117,0.5104166666666666,0.9533622559652929,0.7295597484276729,0.7733333333333333,0.6904761904761905,0.6701897942948061,0.704129912386752,0.5742574257425742,0,1472,1472,1472,1472,1456,1456,1448,1448,0.6931906193447718,0.6931906193447718,1462,0.0018975427045225812,0.6932425111904184,0.10218523884704588,0.10218523884704588,1462,0.00027961713634860625,0.10215447869087714,0.09503754566941344,0.09503754566941344,1462,0.00026006226218634537,0.09501036012218907,0.10958659613876874,0.10958659613876874,1462,0.0002999768913667535,0.10959264999651488
120,0.05,5%,"45,90,180,360",293,5848,248,0.5007062466135227,65,0.5020576574189949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9332648870636551,0.4881889763779528,0.6595744680851063,0.3875,0.36960290827740483,0.45506033844617744,0.3229166666666667,0.9349240780911063,0.5714285714285714,0.7142857142857143,0.47619047619047616,0.45709739743152644,0.5377364797112106,0.4,0,1472,84,1472,73,1456,58,1448,78,0.785564110557582,0.785564110557582,229,0.013476022407556033,0.23504075050137843,0.055576968531724516,0.055576968531724516,18,0.012710604449608608,0.22169078670328304,0.06791973557785234,0.06791973557785234,16,0.018986406654623623,0.33114958809544015,0.09093918533284112,0.09093918533284112,30,0.012161800464063092,0.21211887469989843
120,0.1,10%,"45,90,180,360",585,5848,248,0.5007062466135227,107,0.5016579908827528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9373716632443532,0.5196850393700787,0.7021276595744681,0.4125,0.39684004474272916,0.4885950868494896,0.35106382978723405,0.9338394793926247,0.5673758865248227,0.7017543859649122,0.47619047619047616,0.4559040800090919,0.5329746068124823,0.39603960396039606,0,1472,164,1472,163,1456,121,1448,137,0.6981447555678751,0.6981447555678751,325,0.008496619331000141,0.3798600736430001,0.09009711346280039,0.09009711346280039,84,0.004357814526606108,0.1948256927269306,0.09700759524855573,0.09700759524855573,82,0.00472690200333882,0.21132656097000554,0.11475053572076886,0.11475053572076886,94,0.004786425113548475,0.21398767266006385
120,0.15,15%,"45,90,180,360",878,5848,248,0.5007062466135227,122,0.5010773214385396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9353182751540041,0.5116279069767442,0.673469387755102,0.4125,0.39460290827740474,0.4791266998285317,0.34375,0.9360086767895879,0.5874125874125874,0.711864406779661,0.5,0.47971360381861583,0.5538734069250578,0.4158415841584158,0,1472,247,1472,224,1456,196,1448,211,0.6811064842833767,0.6811064842833767,421,0.006403929200491684,0.43440217949625587,0.10068757573514792,0.10068757573514792,159,0.002530459958183673,0.17165044873990712,0.09887545258842574,0.09887545258842574,135,0.0029246567922261513,0.19839027650774516,0.11933048739304933,0.11933048739304933,163,0.002882890215067658,0.19555709525609188
120,0.25,25%,"45,90,180,360",1462,5848,248,0.5007062466135227,155,0.5015274519810503,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9363449691991786,0.5079365079365079,0.6956521739130435,0.4,0.3843400447427294,0.47654380916057004,0.3404255319148936,0.9327548806941431,0.5694444444444444,0.6833333333333333,0.4880952380952381,0.46542220706898507,0.5340701617110067,0.39805825242718446,0,1472,408,1472,371,1456,330,1448,353,0.6582417040510024,0.6582417040510024,593,0.004450134515079504,0.4871270846664107,0.10546091481825876,0.10546091481825876,280,0.0015038907392005384,0.1646210713319266,0.1095733051858339,0.1095733051858339,276,0.0015955605129351852,0.1746555611838789,0.12672407594490517,0.12672407594490517,313,0.0015858835079678565,0.17359628281778372
120,0.5,50%,"45,90,180,360",2924,5848,248,0.5007062466135227,194,0.5006063994825821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9383983572895277,0.53125,0.7083333333333334,0.425,0.40934004474272934,0.5004786652078774,0.3617021276595745,0.9349240780911063,0.5833333333333334,0.7,0.5,0.4785202863961815,0.5491001564945227,0.4117647058823529,0,1472,766,1472,728,1456,708,1448,722,0.6405793764806977,0.6405793764806977,930,0.002751398759358392,0.5593720552330235,0.11332912175190264,0.11332912175190264,677,0.0006693423464400938,0.13608038555269245,0.11508633391599384,0.11508633391599384,669,0.000690769498569055,0.14043662438699456,0.13100516785140554,0.13100516785140554,648,0.0008072169824301455,0.16411093482728936
120,1.0,100%,"45,90,180,360",5848,5848,248,0.5007062466135227,250,0.5001719214243661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9363449691991786,0.5079365079365079,0.6956521739130435,0.4,0.3843400447427294,0.47654380916057004,0.3404255319148936,0.9338394793926247,0.5673758865248227,0.7017543859649122,0.47619047619047616,0.4559040800090919,0.5329746068124823,0.39603960396039606,0,1472,1472,1472,1472,1456,1456,1448,1448,0.6113329494427432,0.6113329494427432,1462,0.0016736293643041396,0.6115645633789222,0.1255365049013635,0.1255365049013635,1462,0.0003434122703900082,0.1254870281792356,0.12702234417511904,0.12702234417511904,1462,0.00034733062663611325,0.12691884329787667,0.13610820148077446,0.13610820148077446,1462,0.00037226335250789317,0.13602956514396547
