sample_id,original_label,original_label_name,target_label,target_label_name,counterfactual_found,num_cf_requested,num_cf_returned,reconstruction_mse,changed_feature_count,changed_feature_fraction,dice_proximity_loss,dice_proximity_score,dice_sparsity_loss,dice_sparsity_score,dice_plausibility_distance,dice_plausibility_score,dice_diversity_dpp,dice_diversity_avg_dist,dice_diversity_pair_count,dice_mean_pairwise_distance,error
QUIET_Wind_2014-06-05_15-30,0,quiet,1,icme,True,5,5,692.2842719830845,2,0.10526315789473684,0.45514471119508737,0.687216874243879,0.10526315789473684,0.8947368421052632,1.590281663980337,0.3860584020285105,0.3721795572104802,0.8388440568803386,10,15.136361644563829,
QUIET_Wind_2006-08-17_08-38,0,quiet,1,icme,True,5,5,2053.4918295919983,2,0.10526315789473684,0.11421967914933433,0.8974890847049687,0.10526315789473684,0.8947368421052632,1.799218512443485,0.35724256450672126,0.865785313080252,0.8773376229191521,10,7.866379927028168,
QUIET_Wind_2012-02-12_08-34,0,quiet,1,icme,True,5,5,1296.064602734187,2,0.10526315789473684,0.33618296253376434,0.7484005020567913,0.10526315789473684,0.8947368421052632,1.7014699215753213,0.370168844751329,0.9182004427845775,0.910516456044223,10,12.23467353869371,
QUIET_Wind_1999-02-11_06-47,0,quiet,1,icme,True,5,5,416.1368158596772,4,0.21052631578947367,0.9585848506098261,0.5105727227945419,0.21052631578947367,0.7894736842105263,0.9011832198256023,0.5259882317348304,0.9382804168160548,0.9326650398801433,10,19.401120836602995,
QUIET_Wind_2021-08-05_14-44,0,quiet,1,icme,True,5,5,496113.33546420507,3,0.15789473684210525,0.42578652271039164,0.701367269273257,0.15789473684210525,0.8421052631578947,0.7945781060186968,0.5572340354795242,0.9802592208216848,0.9539223781302503,10,21.54013626897075,
QUIET_Wind_2009-09-29_05-17,0,quiet,1,icme,True,5,5,16.55922761036624,2,0.10526315789473684,0.5026546944655861,0.6654888868900426,0.10526315789473684,0.8947368421052632,0.6892141727496481,0.5919912442909666,0.45007238190650245,0.8835532306631984,10,20.26449152627798,
QUIET_Wind_2013-01-15_09-48,0,quiet,1,icme,True,5,5,4.268100105518615,1,0.05263157894736842,0.016926913869708553,0.9833548373645686,0.05263157894736842,0.9473684210526316,0.6271951078451794,0.6145544533527111,0.5500154355872772,0.7502736156918262,10,3.684088848888288,
QUIET_Wind_2022-11-06_07-50,0,quiet,1,icme,True,5,5,0.4556598003442165,1,0.05263157894736842,0.07955508408941232,0.9263075268118294,0.05263157894736842,0.9473684210526316,0.4391325600270018,0.6948630221952851,0.827752668409625,0.8578661631562374,10,6.6529309784485005,
QUIET_Wind_2012-04-10_08-20,0,quiet,1,icme,True,5,5,0.31910125268693185,2,0.10526315789473684,0.060614410382626,0.9428497201346162,0.10526315789473684,0.8947368421052632,0.5927308721504005,0.6278524623873623,0.6967965645603413,0.7999074829928462,10,5.072727850474622,
QUIET_Wind_2010-06-19_17-27,0,quiet,1,icme,True,5,5,1.7406281518185003,1,0.05263157894736842,0.05570027856002178,0.9472385489601299,0.05263157894736842,0.9473684210526316,1.4888054723004838,0.40179918082374977,0.8044096861364812,0.8538312200868483,10,7.172980171286663,
QUIET_Wind_2004-12-09_10-59,0,quiet,1,icme,True,5,5,102.12954013706246,1,0.05263157894736842,0.2823180815740144,0.7798377129428951,0.05263157894736842,0.9473684210526316,0.6687977843283311,0.5992337773881253,0.8810733006895796,0.8964709487980091,10,11.307097716712523,
QUIET_Wind_2001-03-18_03-49,0,quiet,1,icme,True,5,5,4519.916288122786,1,0.05263157894736842,0.10113805195435599,0.9081513423545293,0.05263157894736842,0.9473684210526316,1.6507214026689405,0.37725579119447505,0.8885583903245683,0.8919183973184553,10,9.465817657736464,
QUIET_Wind_2001-05-25_13-45,0,quiet,1,icme,True,5,5,0.6328656325088575,1,0.05263157894736842,0.02221622515785878,0.9782666087554734,0.05263157894736842,0.9473684210526316,0.5604824796775169,0.6408274447314886,0.744908262667444,0.813231048264306,10,4.714482675226634,
ICME_Wind_1997-12-30_01-13,1,icme,0,quiet,True,5,5,0.06902488587598783,1,0.05263157894736842,0.046739972382212315,0.9553471027997147,0.05263157894736842,0.9473684210526316,1.8353783637270027,0.3526866159356369,0.8655865663346818,0.8795511520405465,10,8.968883193304245,
ICME_Wind_2025-06-01_12-06,1,icme,0,quiet,True,5,5,2.5651671621156007,1,0.05263157894736842,0.026129412180908872,0.9745359485161097,0.05263157894736842,0.9473684210526316,0.17295498591394384,0.8525476356799996,0.7217931006478259,0.82962835666088,10,6.638172577743852,
ICME_Wind_2024-11-08_09-56,1,icme,0,quiet,True,5,5,0.011298769137599687,1,0.05263157894736842,0.013280178753209023,0.9868938729566884,0.05263157894736842,0.9473684210526316,0.2224773449791651,0.818011069167947,0.8806875271029184,0.8857160425071047,10,8.8309651886827,
ICME_Wind_1999-07-02_00-27,1,icme,0,quiet,True,5,5,1160.7920847755865,2,0.10526315789473684,0.26815009100788173,0.7885501937749613,0.10526315789473684,0.8947368421052632,0.5899680946907992,0.6289434381351343,0.9539271188678341,0.9293738877460174,10,13.887191959051032,
ICME_Wind_2013-06-27_13-51,1,icme,0,quiet,True,5,5,498.1991527612401,2,0.10526315789473684,0.12742150616268164,0.8869797094820584,0.10526315789473684,0.8947368421052632,1.3727768443338721,0.42144713371928477,0.9030969098794894,0.8999825771886066,10,10.302757521963029,
ICME_Wind_2023-11-05_11-54,1,icme,0,quiet,True,5,5,5.444201375825986,1,0.05263157894736842,0.0366714678771595,0.9646257575196379,0.05263157894736842,0.9473684210526316,0.30439373900232125,0.7666396810251942,0.8879827223224469,0.8862900507341879,10,8.496997908702282,
ICME_Wind_2015-12-31_00-19,1,icme,0,quiet,True,5,5,261.2232905622468,1,0.05263157894736842,0.24949965694812648,0.8003203477802279,0.05263157894736842,0.9473684210526316,1.3981511228253145,0.4169878997541564,0.947439291532528,0.9218430510493137,10,12.025830208550085,
ICME_Wind_2015-11-06_17-46,1,icme,0,quiet,True,5,5,2659.0131554673685,1,0.05263157894736842,0.07256899852968199,0.932340950904639,0.05263157894736842,0.9473684210526316,1.4349760171511914,0.4106816629635447,0.8681685654895547,0.8748751702597383,10,7.590818990300505,
ICME_Wind_2011-10-05_06-46,1,icme,0,quiet,True,5,5,3168.101934775437,2,0.10526315789473684,0.2992009752797903,0.7697038556984184,0.10526315789473684,0.8947368421052632,1.4804008318274513,0.4031606453152346,0.6912772427768004,0.8430093078960619,10,9.727565182593866,
ICME_Wind_2024-03-03_09-06,1,icme,0,quiet,True,5,5,0.03527724376226615,1,0.05263157894736842,0.016628343157675928,0.9836436360744893,0.05263157894736842,0.9473684210526316,0.7366205236810631,0.5758310387120898,0.8970871719041539,0.9001240593901095,10,11.777303055358477,
ICME_Wind_2004-09-17_20-52,1,icme,0,quiet,True,5,5,1058.196508741642,1,0.05263157894736842,0.11189630634371413,0.8993644409957017,0.05263157894736842,0.9473684210526316,0.41080299586068797,0.7088161869049125,0.8963242575339344,0.8984648864326046,10,10.536615572801171,
ICME_Wind_2019-05-13_22-56,1,icme,0,quiet,True,5,5,176.10997644338332,2,0.10526315789473684,0.1327631395307333,0.8827970871423899,0.10526315789473684,0.8947368421052632,1.8699719995143396,0.3484354551783855,0.8974670641733391,0.9016994089350301,10,11.098604688831362,
ICME_Wind_1997-07-15_03-10,1,icme,0,quiet,True,5,5,0.40087958934387863,1,0.05263157894736842,0.047869788620476306,0.9543170447890313,0.05263157894736842,0.9473684210526316,0.8300963808656718,0.5464193090896011,0.4953260414133887,0.8552764509258628,10,10.970692492261577,
ICME_Wind_2024-08-04_08-24,1,icme,0,quiet,True,5,5,0.0012530787762143978,1,0.05263157894736842,0.0051159513742211876,0.9949100883661964,0.05263157894736842,0.9473684210526316,0.1642623957670248,0.8589129079799854,0.10538933279559336,0.5861569630633661,10,3.6374963429817426,
ICME_Wind_2002-04-17_11-01,1,icme,0,quiet,True,5,5,5.575124667459924,1,0.05263157894736842,0.01935611076670135,0.9810114340197139,0.05263157894736842,0.9473684210526316,1.3189981890935798,0.4312206903408007,0.5205737914544648,0.750321792463582,10,4.381732204460367,
ICME_Wind_2024-12-17_04-28,1,icme,0,quiet,True,5,5,54.07655223870572,1,0.05263157894736842,0.032138032405258594,0.968862660423078,0.05263157894736842,0.9473684210526316,0.24612254085076082,0.8024892955690165,0.9011387046395739,0.903911418438567,10,12.157510417801463,
ICME_Wind_2015-10-06_21-35,1,icme,0,quiet,True,5,5,5.124930100154285,1,0.05263157894736842,0.15790346961630664,0.8636298501906804,0.05263157894736842,0.9473684210526316,0.39959681167156225,0.7144914818759004,0.9479075936856545,0.9277175103778508,10,14.92514888060511,
