forecast_lag_min,window_size,top_percent,top_percent_label,input_start,input_end,total_features,selected_feature_count,selected_feature_fraction,feature_count_cumimp_gt50,cumimp_reached_at_gt50,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
5,45,0.05,5%,355,715,1472,74,0.050271739130434784,10,0.5068001682301151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845995893223819,0.9090909090909091,0.8823529411764706,0.9375,0.9263143176733781,0.9006865610767453,0.8333333333333334,0.9837310195227765,0.9122807017543859,0.896551724137931,0.9285714285714286,0.9178315717695193,0.9033178138500901,0.8387096774193549
5,45,0.1,10%,355,715,1472,148,0.10054347826086957,13,0.5172949346457689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835728952772074,0.9024390243902439,0.8809523809523809,0.925,0.9138143176733782,0.8934762399518784,0.8222222222222222,0.9793926247288504,0.8888888888888888,0.8735632183908046,0.9047619047619048,0.8916354131151267,0.8775358975434475,0.8
5,45,0.15,15%,355,715,1472,221,0.15013586956521738,13,0.505644079253011,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825462012320328,0.8994082840236687,0.8539325842696629,0.95,0.9354586129753915,0.8898820212016014,0.8172043010752689,0.9793926247288504,0.8888888888888888,0.8735632183908046,0.9047619047619048,0.8916354131151267,0.8775358975434475,0.8
5,45,0.25,25%,355,715,1472,368,0.25,16,0.5042604067723626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856262833675564,0.9146341463414634,0.8928571428571429,0.9375,0.9274328859060401,0.9067917099578936,0.8426966292134831,0.9804772234273319,0.8953488372093024,0.875,0.9166666666666666,0.9035401750198886,0.8845897079276773,0.8105263157894737
5,45,0.5,50%,355,715,1472,736,0.5,20,0.5051379308751809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825462012320328,0.896969696969697,0.8705882352941177,0.925,0.912695749440716,0.8874447692203113,0.8131868131868132,0.9793926247288504,0.8888888888888888,0.8735632183908046,0.9047619047619048,0.8916354131151267,0.8775358975434475,0.8
5,45,1.0,100%,355,715,1472,1472,1.0,26,0.5088297259204748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9825462012320328,0.896969696969697,0.8705882352941177,0.925,0.912695749440716,0.8874447692203113,0.8131868131868132,0.9793926247288504,0.8888888888888888,0.8735632183908046,0.9047619047619048,0.8916354131151267,0.8775358975434475,0.8
5,90,0.05,5%,355,715,1472,74,0.050271739130434784,11,0.500961222110112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9876796714579056,0.9285714285714286,0.8863636363636364,0.975,0.963814317673378,0.9218465817909489,0.8666666666666667,0.982646420824295,0.9069767441860465,0.8863636363636364,0.9285714285714286,0.916638254347085,0.897413073713491,0.8297872340425532
5,90,0.1,10%,355,715,1472,148,0.10054347826086957,16,0.5094596280611735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9397590361445783,0.9069767441860465,0.975,0.9660514541387024,0.9341553770855304,0.8863636363636364,0.9837310195227765,0.9132947976878613,0.8876404494382022,0.9404761904761905,0.9285430162518469,0.9043264108914316,0.8404255319148937
5,90,0.15,15%,355,715,1472,221,0.15013586956521738,20,0.5078585090404598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9390243902439024,0.9166666666666666,0.9625,0.9546700223713647,0.933422649969924,0.8850574712643678,0.982646420824295,0.9069767441860465,0.8863636363636364,0.9285714285714286,0.916638254347085,0.897413073713491,0.8297872340425532
5,90,0.25,25%,355,715,1472,368,0.25,19,0.5061638014192752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9397590361445783,0.9069767441860465,0.975,0.9660514541387024,0.9341553770855304,0.8863636363636364,0.9848156182212582,0.9186046511627907,0.8977272727272727,0.9404761904761905,0.9297363336742812,0.9102364394993046,0.8494623655913979
5,90,0.5,50%,355,715,1472,736,0.5,24,0.5099258007701397,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897330595482546,0.9397590361445783,0.9069767441860465,0.975,0.9660514541387024,0.9341553770855304,0.8863636363636364,0.9837310195227765,0.9132947976878613,0.8876404494382022,0.9404761904761905,0.9285430162518469,0.9043264108914316,0.8404255319148937
5,90,1.0,100%,355,715,1472,1472,1.0,30,0.5090867278457198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9887063655030801,0.9341317365269461,0.896551724137931,0.975,0.9649328859060402,0.9279672982022079,0.8764044943820225,0.982646420824295,0.9069767441860465,0.8863636363636364,0.9285714285714286,0.916638254347085,0.897413073713491,0.8297872340425532
5,180,0.05,5%,355,715,1456,73,0.05013736263736264,16,0.51697490052681,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9876796714579056,0.9259259259259259,0.9146341463414634,0.9375,0.9296700223713645,0.9192081178975309,0.8620689655172413,0.9793926247288504,0.8888888888888888,0.8735632183908046,0.9047619047619048,0.8916354131151267,0.8775358975434475,0.8
5,180,0.1,10%,355,715,1456,146,0.10027472527472528,19,0.5056041166583579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9876796714579056,0.9259259259259259,0.9146341463414634,0.9375,0.9296700223713645,0.9192081178975309,0.8620689655172413,0.9815618221258134,0.9017341040462428,0.8764044943820225,0.9285714285714286,0.9154449369246507,0.8915699323436225,0.8210526315789474
5,180,0.15,15%,355,715,1456,219,0.1504120879120879,22,0.5128610976498477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835728952772074,0.9012345679012346,0.8902439024390244,0.9125,0.9024328859060402,0.8922774905300412,0.8202247191011236,0.982646420824295,0.9069767441860465,0.8863636363636364,0.9285714285714286,0.916638254347085,0.897413073713491,0.8297872340425532
5,180,0.25,25%,355,715,1456,364,0.25,23,0.5151494285439983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845995893223819,0.9079754601226994,0.891566265060241,0.925,0.9149328859060404,0.8995752051800223,0.8314606741573034,0.9815618221258134,0.9017341040462428,0.8764044943820225,0.9285714285714286,0.9154449369246507,0.8915699323436225,0.8210526315789474
5,180,0.5,50%,355,715,1456,728,0.5,22,0.5004047376148066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845995893223819,0.9079754601226994,0.891566265060241,0.925,0.9149328859060404,0.8995752051800223,0.8314606741573034,0.9815618221258134,0.9017341040462428,0.8764044943820225,0.9285714285714286,0.9154449369246507,0.8915699323436225,0.8210526315789474
5,180,1.0,100%,355,715,1456,1456,1.0,33,0.5019419492707551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845995893223819,0.9079754601226994,0.891566265060241,0.925,0.9149328859060404,0.8995752051800223,0.8314606741573034,0.9815618221258134,0.9017341040462428,0.8764044943820225,0.9285714285714286,0.9154449369246507,0.8915699323436225,0.8210526315789474
5,360,0.05,5%,355,715,1448,73,0.05041436464088398,13,0.510661870675001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8774193548387097,0.9066666666666666,0.85,0.8421700223713646,0.8668345686119306,0.7816091954022989,0.9815618221258134,0.896969696969697,0.9135802469135802,0.8809523809523809,0.8725991589953404,0.8868482984652257,0.8131868131868132
5,360,0.1,10%,355,715,1448,145,0.10013812154696132,16,0.5085685887817313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8774193548387097,0.9066666666666666,0.85,0.8421700223713646,0.8668345686119306,0.7816091954022989,0.982646420824295,0.9036144578313253,0.9146341463414634,0.8928571428571429,0.8845039209001024,0.8940808179442259,0.8241758241758241
5,360,0.15,15%,355,715,1448,218,0.1505524861878453,22,0.5114910168140899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8789808917197452,0.8961038961038961,0.8625,0.8535514541387026,0.8683765060669426,0.7840909090909091,0.9848156182212582,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9083134447096262,0.908313444709626,0.8461538461538461
5,360,0.25,25%,355,715,1448,362,0.25,23,0.5091190207048447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868583,0.8860759493670886,0.8974358974358975,0.875,0.8660514541387023,0.8760218369021017,0.7954545454545454,0.9848156182212582,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9083134447096262,0.908313444709626,0.8461538461538461
5,360,0.5,50%,355,715,1448,724,0.5,27,0.5036073156550978,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965093,0.8734177215189873,0.8846153846153846,0.8625,0.8524328859060404,0.8622464854467796,0.7752808988764045,0.9837310195227765,0.9101796407185628,0.9156626506024096,0.9047619047619048,0.8964086828048643,0.9012354495465258,0.8351648351648352
5,360,1.0,100%,355,715,1448,1448,1.0,36,0.5070284156044256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9794661190965093,0.8734177215189873,0.8846153846153846,0.8625,0.8524328859060404,0.8622464854467796,0.7752808988764045,0.9837310195227765,0.9101796407185628,0.9156626506024096,0.9047619047619048,0.8964086828048643,0.9012354495465258,0.8351648351648352
15,45,0.05,5%,345,705,1472,74,0.050271739130434784,10,0.5066473480842442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158111,0.8518518518518519,0.8414634146341463,0.8625,0.8479586129753915,0.8384162357950617,0.7419354838709677,0.9761388286334056,0.8674698795180723,0.8780487804878049,0.8571428571428571,0.8452096829185134,0.8543611246733106,0.7659574468085106
15,45,0.1,10%,345,705,1472,148,0.10054347826086957,11,0.5261524761960196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743326488706365,0.84472049689441,0.8395061728395061,0.85,0.8354586129753914,0.8307311579796183,0.7311827956989247,0.9761388286334056,0.8674698795180723,0.8780487804878049,0.8571428571428571,0.8452096829185134,0.8543611246733106,0.7659574468085106
15,45,0.15,15%,345,705,1472,221,0.15013586956521738,14,0.5150558206356685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8553459119496856,0.8607594936708861,0.85,0.8376957494407158,0.8424901213561514,0.7472527472527473,0.9761388286334056,0.8705882352941177,0.8604651162790697,0.8809523809523809,0.8666325718831684,0.8574480645433334,0.7708333333333334
15,45,0.25,25%,345,705,1472,368,0.25,16,0.5068835287480724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158111,0.85,0.85,0.85,0.8365771812080536,0.8365771812080537,0.7391304347826086,0.9750542299349241,0.8654970760233918,0.8505747126436781,0.8809523809523809,0.8654392544607341,0.8517539812368049,0.7628865979381443
15,45,0.5,50%,345,705,1472,736,0.5,22,0.5108068415877471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158111,0.85,0.85,0.85,0.8365771812080536,0.8365771812080537,0.7391304347826086,0.9750542299349241,0.8622754491017964,0.8674698795180723,0.8571428571428571,0.8440163654960791,0.8485610226380061,0.7578947368421053
15,45,1.0,100%,345,705,1472,1472,1.0,28,0.5066078114733402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158111,0.8481012658227848,0.8589743589743589,0.8375,0.825195749440716,0.8346957825361355,0.7362637362637363,0.9761388286334056,0.8674698795180723,0.8780487804878049,0.8571428571428571,0.8452096829185134,0.8543611246733106,0.7659574468085106
15,90,0.05,5%,345,705,1472,74,0.050271739130434784,14,0.5157424851675609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.7045454545454546,0.9772234273318872,0.874251497005988,0.8795180722891566,0.8690476190476191,0.8571144448232753,0.8617296293651361,0.776595744680851
15,90,0.1,10%,345,705,1472,148,0.10054347826086957,15,0.5068719077757352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.7045454545454546,0.9750542299349241,0.8622754491017964,0.8674698795180723,0.8571428571428571,0.8440163654960791,0.8485610226380061,0.7578947368421053
15,90,0.15,15%,345,705,1472,221,0.15013586956521738,18,0.5128869210412739,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8157894736842105,0.8611111111111112,0.775,0.7638143176733783,0.8002461033634126,0.6888888888888889,0.9783080260303688,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.8690192067280371,0.8690192067280372,0.7872340425531915
15,90,0.25,25%,345,705,1472,368,0.25,21,0.5020051707914711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9702258726899384,0.8104575163398693,0.8493150684931506,0.775,0.762695749440716,0.7943382213743793,0.6813186813186813,0.9750542299349241,0.863905325443787,0.8588235294117647,0.8690476190476191,0.8547278099784066,0.8501745114386242,0.7604166666666666
15,90,0.5,50%,345,705,1472,736,0.5,23,0.5043001623249865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8235294117647058,0.863013698630137,0.7875,0.776314317673378,0.8085217923140773,0.7,0.9772234273318872,0.874251497005988,0.8795180722891566,0.8690476190476191,0.8571144448232753,0.8617296293651361,0.776595744680851
15,90,1.0,100%,345,705,1472,1472,1.0,29,0.5085922879756514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8211920529801324,0.8732394366197183,0.775,0.7649328859060402,0.8062248552102215,0.6966292134831461,0.9750542299349241,0.863905325443787,0.8588235294117647,0.8690476190476191,0.8547278099784066,0.8501745114386242,0.7604166666666666
15,180,0.05,5%,345,705,1456,73,0.05013736263736264,15,0.5238626591306947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9650924024640657,0.7671232876712328,0.8484848484848485,0.7,0.6888143176733781,0.7484427698945642,0.6222222222222222,0.972885032537961,0.84472049689441,0.8831168831168831,0.8095238095238095,0.7987839527219003,0.8298968311366286,0.7311827956989247
15,180,0.1,10%,345,705,1456,146,0.10027472527472528,17,0.5144159850618659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743326488706365,0.8366013071895425,0.8767123287671232,0.8,0.7899328859060404,0.8227053632537753,0.7191011235955056,0.9804772234273319,0.8875,0.9342105263157895,0.8452380952380952,0.8392715081259234,0.8768404179529803,0.797752808988764
15,180,0.15,15%,345,705,1456,219,0.1504120879120879,20,0.5014528513861023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158111,0.8441558441558441,0.8783783783783784,0.8125,0.8024328859060401,0.8307999652566663,0.7303370786516854,0.9804772234273319,0.8902439024390244,0.9125,0.8690476190476191,0.8606943970905785,0.8795366122757099,0.8021978021978022
15,180,0.25,25%,345,705,1456,364,0.25,23,0.5003262317354685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8289473684210527,0.875,0.7875,0.7774328859060402,0.8145142388374546,0.7078651685393258,0.9793926247288504,0.8819875776397516,0.922077922077922,0.8452380952380952,0.8380781907034889,0.8707215916638378,0.7888888888888889
15,180,0.5,50%,345,705,1456,728,0.5,28,0.5077618922099117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8333333333333334,0.8552631578947368,0.8125,0.8001957494407159,0.8188347736507755,0.7142857142857143,0.9772234273318872,0.8727272727272727,0.8888888888888888,0.8571428571428571,0.8464030003409477,0.8602243686923376,0.7741935483870968
15,180,1.0,100%,345,705,1456,1456,1.0,31,0.5039710952532229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8181818181818182,0.8513513513513513,0.7875,0.7751957494407158,0.8025999594661107,0.6923076923076923,0.9772234273318872,0.8727272727272727,0.8888888888888888,0.8571428571428571,0.8464030003409477,0.8602243686923376,0.7741935483870968
15,360,0.05,5%,345,705,1448,73,0.05041436464088398,14,0.5202472736894821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9671457905544147,0.7777777777777778,0.875,0.7,0.6910514541387025,0.760275658380507,0.6363636363636364,0.9707158351409978,0.8235294117647058,0.9130434782608695,0.75,0.7428400954653938,0.8077297372445433,0.7
15,360,0.1,10%,345,705,1448,145,0.10013812154696132,18,0.506770474129767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8163265306122449,0.8955223880597015,0.75,0.7421700223713645,0.8014615953736278,0.6896551724137931,0.9772234273318872,0.8679245283018868,0.92,0.8214285714285714,0.8142686668939652,0.855505306049344,0.7666666666666667
15,360,0.15,15%,345,705,1448,218,0.1505524861878453,21,0.5069370079223299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8243243243243243,0.8970588235294118,0.7625,0.7546700223713647,0.8099825919923165,0.7011494252873564,0.9793926247288504,0.8819875776397516,0.922077922077922,0.8452380952380952,0.8380781907034889,0.8707215916638378,0.7888888888888889
15,360,0.25,25%,345,705,1448,362,0.25,25,0.5095960796955713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8187919463087249,0.8840579710144928,0.7625,0.7535514541387025,0.8038721417597661,0.6931818181818182,0.9793926247288504,0.8819875776397516,0.922077922077922,0.8452380952380952,0.8380781907034889,0.8707215916638378,0.7888888888888889
15,360,0.5,50%,345,705,1448,724,0.5,38,0.5043941455796604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8243243243243243,0.8970588235294118,0.7625,0.7546700223713647,0.8099825919923165,0.7011494252873564,0.9793926247288504,0.8819875776397516,0.922077922077922,0.8452380952380952,0.8380781907034889,0.8707215916638378,0.7888888888888889
15,360,1.0,100%,345,705,1448,1448,1.0,43,0.5029910632304321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8133333333333334,0.8714285714285714,0.7625,0.7524328859060403,0.7978354336545589,0.6853932584269663,0.9793926247288504,0.8819875776397516,0.922077922077922,0.8452380952380952,0.8380781907034889,0.8707215916638378,0.7888888888888889
30,45,0.05,5%,330,690,1472,74,0.050271739130434784,12,0.514501173839591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8205128205128205,0.8421052631578947,0.8,0.7865771812080538,0.8048989870085275,0.6956521739130435,0.972885032537961,0.8502994011976048,0.8554216867469879,0.8452380952380952,0.8309182861688829,0.8353924159108762,0.7395833333333334
30,45,0.1,10%,330,690,1472,148,0.10054347826086957,16,0.5086185786919878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8205128205128205,0.8421052631578947,0.8,0.7865771812080538,0.8048989870085275,0.6956521739130435,0.9707158351409978,0.8402366863905325,0.8352941176470589,0.8452380952380952,0.8285316513240142,0.8241179047322981,0.7244897959183674
30,45,0.15,15%,330,690,1472,221,0.15013586956521738,19,0.5127599249274152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8181818181818182,0.8513513513513513,0.7875,0.7751957494407158,0.8025999594661107,0.6923076923076923,0.9707158351409978,0.8363636363636363,0.8518518518518519,0.8214285714285714,0.8071087623593591,0.8202884740330055,0.71875
30,45,0.25,25%,330,690,1472,368,0.25,22,0.5023966722759596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8181818181818182,0.8513513513513513,0.7875,0.7751957494407158,0.8025999594661107,0.6923076923076923,0.9718004338394793,0.8414634146341463,0.8625,0.8214285714285714,0.8083020797817935,0.8259973288426921,0.7263157894736842
30,45,0.5,50%,330,690,1472,736,0.5,31,0.5025410370324755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8258064516129032,0.8533333333333334,0.8,0.787695749440716,0.8107649132906383,0.7032967032967034,0.9707158351409978,0.8383233532934131,0.8433734939759037,0.8333333333333334,0.8178202068416867,0.8222238091837464,0.7216494845360825
30,45,1.0,100%,330,690,1472,1472,1.0,46,0.5010783757204258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9702258726899384,0.8104575163398693,0.8493150684931506,0.775,0.762695749440716,0.7943382213743793,0.6813186813186813,0.9685466377440347,0.8220858895705522,0.8481012658227848,0.7976190476190477,0.7832992385498354,0.8048520589136876,0.6979166666666666
30,90,0.05,5%,330,690,1472,74,0.050271739130434784,17,0.5100162660066224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9702258726899384,0.8079470198675497,0.8591549295774648,0.7625,0.7513143176733781,0.791871140781349,0.6777777777777778,0.9761388286334056,0.872093023255814,0.8522727272727273,0.8928571428571429,0.877344016365496,0.8589429763560501,0.7731958762886598
30,90,0.1,10%,330,690,1472,148,0.10054347826086957,20,0.5039043263572425,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9691991786447639,0.7972972972972973,0.8676470588235294,0.7375,0.7274328859060404,0.780749144606519,0.6629213483146067,0.9718004338394793,0.8470588235294118,0.8372093023255814,0.8571428571428571,0.840436413228776,0.8315295308239395,0.7346938775510204
30,90,0.15,15%,330,690,1472,221,0.15013586956521738,27,0.5101977652499254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8289473684210527,0.875,0.7875,0.7774328859060402,0.8145142388374546,0.7078651685393258,0.972885032537961,0.8538011695906432,0.8390804597701149,0.8690476190476191,0.8523411751335379,0.8388630230834836,0.7448979591836735
