forecast_lag_min,window_size,top_percent,top_percent_label,input_start,input_end,total_features,selected_feature_count,selected_feature_fraction,feature_count_cumimp_gt50,cumimp_reached_at_gt50,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
5,45,0.05,5%,355,715,1472,74,0.050271739130434784,8,0.5050071771483214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856262833675564,0.9156626506024096,0.8837209302325582,0.95,0.9388143176733781,0.9078175279197426,0.9231858388460614,0.9859002169197397,0.9248554913294798,0.898876404494382,0.9523809523809523,0.9416410955790431,0.9170828894392407,0.9292808707534881
5,45,0.1,10%,355,715,1472,148,0.10054347826086957,11,0.5049238225122866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856262833675564,0.9176470588235294,0.8666666666666667,0.975,0.9615771812080536,0.9098028839793624,0.9353318622990628,0.982646420824295,0.9090909090909091,0.8695652173913043,0.9523809523809523,0.9380611433117401,0.8995204882301656,0.9185887097180783
5,45,0.15,15%,355,715,1472,221,0.15013586956521738,14,0.5096721883814038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845995893223819,0.9101796407185628,0.8735632183908046,0.95,0.9376957494407159,0.9017735884575563,0.9195592753349573,0.9837310195227765,0.9132947976878613,0.8876404494382022,0.9404761904761905,0.9285430162518469,0.9043264108914316,0.9163547202068296
5,45,0.25,25%,355,715,1472,368,0.25,18,0.5002020947599839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9856262833675564,0.9156626506024096,0.8837209302325582,0.95,0.9388143176733781,0.9078175279197426,0.9231858388460614,0.9815618221258134,0.9017341040462428,0.8764044943820225,0.9285714285714286,0.9154449369246507,0.8915699323436225,0.903428569660171
5,45,0.5,50%,355,715,1472,736,0.5,30,0.5050049318517142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868583,0.8902439024390244,0.8690476190476191,0.9125,0.9001957494407158,0.8801607699458632,0.8901218927370194,0.9859002169197397,0.9239766081871345,0.9080459770114943,0.9404761904761905,0.9309296510967155,0.9162087720034114,0.923539881354826
5,45,1.0,100%,355,715,1472,1472,1.0,48,0.5017824143418281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784394250513347,0.8679245283018868,0.8734177215189873,0.8625,0.8513143176733782,0.8561866325425731,0.8537469993411678,0.9815618221258134,0.896969696969697,0.9135802469135802,0.8809523809523809,0.8725991589953404,0.8868482984652257,0.8796948785784788
5,90,0.05,5%,355,715,1472,74,0.050271739130434784,11,0.501464611537263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835728952772074,0.9069767441860465,0.8478260869565217,0.975,0.9593400447427292,0.8980158106905398,0.9281716048272219,0.9880694143167028,0.9378531073446328,0.8924731182795699,0.9880952380952381,0.9761620638708943,0.9312732940299518,0.9534535440849354
5,90,0.1,10%,355,715,1472,148,0.10054347826086957,17,0.5141040938508952,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845995893223819,0.9122807017543859,0.8571428571428571,0.975,0.9604586129753914,0.9038777846493941,0.9317388063956693,0.9913232104121475,0.9540229885057471,0.9222222222222223,0.9880952380952381,0.9797420161381976,0.9492388581495858,0.9643698422701716
5,90,0.15,15%,355,715,1472,221,0.15013586956521738,22,0.5024936435425473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9845995893223819,0.9122807017543859,0.8571428571428571,0.975,0.9604586129753914,0.9038777846493941,0.9317388063956693,0.9880694143167028,0.9364161849710982,0.9101123595505618,0.9642857142857143,0.9547391749062393,0.9298393679870498,0.9422070213001467
5,90,0.25,25%,355,715,1472,368,0.25,25,0.5009486940727639,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9835728952772074,0.9012345679012346,0.8902439024390244,0.9125,0.9024328859060402,0.8922774905300412,0.8973408219890726,0.9837310195227765,0.9112426035502958,0.9058823529411765,0.9166666666666666,0.9071201272871918,0.9022877248512767,0.9047006995779107
5,90,0.5,50%,355,715,1472,736,0.5,32,0.5015323457399626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8805031446540881,0.8860759493670886,0.875,0.8649328859060401,0.8698831437289947,0.8674044834484879,0.9793926247288504,0.8862275449101796,0.891566265060241,0.8809523809523809,0.8702125241504717,0.8748982360922659,0.8725522347714468
5,90,1.0,100%,355,715,1472,1472,1.0,53,0.5020483377389268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9691991786447639,0.7945205479452054,0.8787878787878788,0.725,0.7160514541387024,0.7780377381422625,0.7464014025787693,0.9718004338394793,0.8375,0.881578947368421,0.7976190476190477,0.7868791908171384,0.8221028259320826,0.8042982074068796
5,180,0.05,5%,355,715,1456,73,0.05013736263736264,14,0.5048726926725644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9815195071868583,0.8902439024390244,0.8690476190476191,0.9125,0.9001957494407158,0.8801607699458632,0.8901218927370194,0.9783080260303688,0.8850574712643678,0.8555555555555555,0.9166666666666666,0.9011535401750197,0.8730971453739643,0.8870144212302592
5,180,0.1,10%,355,715,1456,146,0.10027472527472528,21,0.5109506291232049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9804928131416838,0.8805031446540881,0.8860759493670886,0.875,0.8649328859060401,0.8698831437289947,0.8674044834484879,0.9772234273318872,0.8727272727272727,0.8888888888888888,0.8571428571428571,0.8464030003409477,0.8602243686923376,0.8532857004705939
5,180,0.15,15%,355,715,1456,219,0.1504120879120879,26,0.5023905129179068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9784394250513347,0.864516129032258,0.8933333333333333,0.8375,0.8285514541387025,0.8528171547816076,0.8405967485713538,0.9750542299349241,0.8606060606060606,0.8765432098765432,0.8452380952380952,0.8333049210137515,0.8469124038058936,0.8400811114166515
5,180,0.25,25%,355,715,1456,364,0.25,31,0.5058975492844845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158111,0.8441558441558441,0.8783783783783784,0.8125,0.8024328859060401,0.8307999652566663,0.8164932416937354,0.9718004338394793,0.8414634146341463,0.8625,0.8214285714285714,0.8083020797817935,0.8259973288426921,0.8171018044269355
5,180,0.5,50%,355,715,1456,728,0.5,41,0.5029563540327641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8496732026143791,0.8904109589041096,0.8125,0.8035514541387023,0.8368889341934732,0.8200508033187665,0.9696312364425163,0.825,0.868421052631579,0.7857142857142857,0.773781111489942,0.8084184279268583,0.7909101780292096
5,180,1.0,100%,355,715,1456,1456,1.0,59,0.5001780906038914,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.788825092763492,0.9696312364425163,0.825,0.868421052631579,0.7857142857142857,0.773781111489942,0.8084184279268583,0.7909101780292096
5,360,0.05,5%,355,715,1448,73,0.05041436464088398,18,0.5132749409262436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9774127310061602,0.8552631578947368,0.9027777777777778,0.8125,0.8046700223713645,0.8430505097855385,0.8236367358060953,0.9707158351409978,0.8301886792452831,0.88,0.7857142857142857,0.7749744289123766,0.814221107777728,0.7943554229741542
5,360,0.1,10%,355,715,1448,145,0.10013812154696132,31,0.5020376094477884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9774127310061602,0.8533333333333334,0.9142857142857143,0.8,0.793288590604027,0.8411564121571534,0.8168719512124825,0.9685466377440347,0.8104575163398693,0.8985507246376812,0.7380952380952381,0.7297420161381976,0.7934874955589539,0.7609475440460006
5,360,0.15,15%,355,715,1448,218,0.1505524861878453,39,0.5025283286930262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8456375838926175,0.9130434782608695,0.7875,0.7807885906040268,0.8329281207583192,0.8064370858792078,0.9707158351409978,0.8258064516129032,0.9014084507042254,0.7619047619047619,0.7535515399477213,0.8099433509947932,0.7812387979437172
5,360,0.25,25%,355,715,1448,362,0.25,47,0.5018004219852997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.788825092763492,0.9696312364425163,0.8181818181818182,0.9,0.75,0.7416467780429594,0.8017630617071597,0.7711193107872305
5,360,0.5,50%,355,715,1448,724,0.5,62,0.5030834585387381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743326488706365,0.8344370860927153,0.8873239436619719,0.7875,0.7785514541387024,0.8205785696390939,0.7992888330432079,0.9707158351409978,0.8235294117647058,0.9130434782608695,0.75,0.7428400954653938,0.8077297372445433,0.7746057288227179
5,360,1.0,100%,355,715,1448,1448,1.0,80,0.500749120502633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.788825092763492,0.9696312364425163,0.8205128205128205,0.8888888888888888,0.7619047619047619,0.752358222525287,0.8040323070383191,0.7777662356879832
15,45,0.05,5%,345,705,1472,74,0.050271739130434784,9,0.5275302020145699,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8414634146341463,0.8214285714285714,0.8625,0.8457214765100671,0.8268988899218024,0.8362572272388455,0.9793926247288504,0.8888888888888888,0.8735632183908046,0.9047619047619048,0.8916354131151267,0.8775358975434475,0.884557563152057
15,45,0.1,10%,345,705,1472,148,0.10054347826086957,12,0.5145256659429551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8301886792452831,0.8354430379746836,0.825,0.8104586129753915,0.8150970989833083,0.8127745470192071,0.9783080260303688,0.8823529411764706,0.872093023255814,0.8928571428571429,0.8797306512103649,0.8704073314030304,0.8750565744415979
15,45,0.15,15%,345,705,1472,221,0.15013586956521738,16,0.511992995266646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8395061728395061,0.8292682926829268,0.85,0.8343400447427292,0.8249509221113169,0.8296322011981646,0.9793926247288504,0.8848484848484849,0.9012345679012346,0.8690476190476191,0.8595010796681442,0.8735363335787817,0.8664902895245364
