forecast_lag_min,window_size,top_percent,top_percent_label,input_start,input_end,total_features,selected_feature_count,selected_feature_fraction,feature_count_cumimp_gt50,cumimp_reached_at_gt50,train_accuracy,train_f1,train_precision,train_recall,train_tss,train_hss,train_css,val_accuracy,val_f1,val_precision,val_recall,val_tss,val_hss,val_css,test_accuracy,test_f1,test_precision,test_recall,test_tss,test_hss,test_css
15,45,0.05,5%,345,705,1472,74,0.050271739130434784,9,0.5127697423920969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8571428571428571,0.8518518518518519,0.8625,0.8490771812080538,0.8442726653412488,0.75,0.9739696312364425,0.8554216867469879,0.8658536585365854,0.8452380952380952,0.8321116035913172,0.8411212269163387,0.7473684210526316
15,45,0.1,10%,345,705,1472,148,0.10054347826086957,11,0.5150495467233259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8571428571428571,0.8518518518518519,0.8625,0.8490771812080538,0.8442726653412488,0.75,0.9739696312364425,0.8554216867469879,0.8658536585365854,0.8452380952380952,0.8321116035913172,0.8411212269163387,0.7473684210526316
15,45,0.15,15%,345,705,1472,221,0.15013586956521738,14,0.5149542421399692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8571428571428571,0.8518518518518519,0.8625,0.8490771812080538,0.8442726653412488,0.75,0.9739696312364425,0.8554216867469879,0.8658536585365854,0.8452380952380952,0.8321116035913172,0.8411212269163387,0.7473684210526316
15,45,0.25,25%,345,705,1472,368,0.25,17,0.5205225529199321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8588957055214724,0.8433734939759037,0.875,0.8604586129753915,0.8460153146093675,0.7526881720430108,0.9739696312364425,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8428230480736447,0.8428230480736447,0.75
15,45,0.5,50%,345,705,1472,736,0.5,21,0.5012791293388179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158111,0.85,0.85,0.85,0.8365771812080536,0.8365771812080537,0.7391304347826086,0.972885032537961,0.8502994011976048,0.8554216867469879,0.8452380952380952,0.8309182861688829,0.8353924159108762,0.7395833333333334
15,45,1.0,100%,345,705,1472,1472,1.0,28,0.5044597819827027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763860369609856,0.8553459119496856,0.8607594936708861,0.85,0.8376957494407158,0.8424901213561514,0.7472527472527473,0.9739696312364425,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8428230480736447,0.8428230480736447,0.75
15,90,0.05,5%,345,705,1472,74,0.050271739130434784,13,0.506853619728944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.7045454545454546,0.9739696312364425,0.8536585365853658,0.875,0.8333333333333334,0.8214001591089897,0.8393821497009465,0.7446808510638298
15,90,0.1,10%,345,705,1472,148,0.10054347826086957,16,0.5164081667896003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8243243243243243,0.8970588235294118,0.7625,0.7546700223713647,0.8099825919923165,0.7011494252873564,0.9761388286334056,0.8658536585365854,0.8875,0.8452380952380952,0.8344982384361859,0.8527669705592009,0.7634408602150538
15,90,0.15,15%,345,705,1472,221,0.15013586956521738,19,0.5080778453049816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.7045454545454546,0.9793926247288504,0.8862275449101796,0.891566265060241,0.8809523809523809,0.8702125241504717,0.8748982360922659,0.7956989247311828
15,90,0.25,25%,345,705,1472,368,0.25,20,0.5067947604118226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8235294117647058,0.863013698630137,0.7875,0.776314317673378,0.8085217923140773,0.7,0.9750542299349241,0.8622754491017964,0.8674698795180723,0.8571428571428571,0.8440163654960791,0.8485610226380061,0.7578947368421053
15,90,0.5,50%,345,705,1472,736,0.5,24,0.5001753156378979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.7045454545454546,0.9739696312364425,0.8554216867469879,0.8658536585365854,0.8452380952380952,0.8321116035913172,0.8411212269163387,0.7473684210526316
15,90,1.0,100%,345,705,1472,1472,1.0,28,0.5099018252975439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.7045454545454546,0.972885032537961,0.8502994011976048,0.8554216867469879,0.8452380952380952,0.8309182861688829,0.8353924159108762,0.7395833333333334
15,180,0.05,5%,345,705,1456,73,0.05013736263736264,14,0.524064763805072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9691991786447639,0.7972972972972973,0.8676470588235294,0.7375,0.7274328859060404,0.780749144606519,0.6629213483146067,0.9674620390455532,0.8170731707317073,0.8375,0.7976190476190477,0.7821059211274008,0.7992276871261832,0.6907216494845361
15,180,0.1,10%,345,705,1456,146,0.10027472527472528,17,0.5014963420969666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8289473684210527,0.875,0.7875,0.7774328859060402,0.8145142388374546,0.7078651685393258,0.9783080260303688,0.8765432098765432,0.9102564102564102,0.8452380952380952,0.8368848732810545,0.8646704829003375,0.7802197802197802
15,180,0.15,15%,345,705,1456,219,0.1504120879120879,20,0.5029769572152825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8211920529801324,0.8732394366197183,0.775,0.7649328859060402,0.8062248552102215,0.6966292134831461,0.9804772234273319,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.8499829526082507,0.8782034346103038,0.8
15,180,0.25,25%,345,705,1456,364,0.25,21,0.5005564789337841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8211920529801324,0.8732394366197183,0.775,0.7649328859060402,0.8062248552102215,0.6966292134831461,0.9793926247288504,0.8834355828220859,0.9113924050632911,0.8571428571428571,0.8487896351858164,0.8721444523917264,0.7912087912087912
15,180,0.5,50%,345,705,1456,728,0.5,27,0.5040804848581113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9753593429158111,0.8461538461538461,0.868421052631579,0.825,0.8138143176733781,0.8327705602930235,0.7333333333333333,0.9783080260303688,0.8795180722891566,0.8902439024390244,0.8690476190476191,0.8583077622457098,0.8676010224302824,0.7849462365591398
15,180,1.0,100%,345,705,1456,1456,1.0,35,0.5031760179425221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743326488706365,0.8366013071895425,0.8767123287671232,0.8,0.7899328859060404,0.8227053632537753,0.7191011235955056,0.9783080260303688,0.8765432098765432,0.9102564102564102,0.8452380952380952,0.8368848732810545,0.8646704829003375,0.7802197802197802
15,360,0.05,5%,345,705,1448,73,0.05041436464088398,12,0.5055162165102126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9681724845995893,0.7832167832167832,0.8888888888888888,0.7,0.6921700223713647,0.7663039271837897,0.6436781609195402,0.9718004338394793,0.8289473684210527,0.9264705882352942,0.75,0.7440334128878283,0.8137663144810441,0.7078651685393258
15,360,0.1,10%,345,705,1448,145,0.10013812154696132,16,0.5042101377959975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8082191780821918,0.8939393939393939,0.7375,0.7296700223713648,0.7928352222661116,0.6781609195402298,0.9772234273318872,0.8679245283018868,0.92,0.8214285714285714,0.8142686668939652,0.855505306049344,0.7666666666666667
15,360,0.15,15%,345,705,1448,218,0.1505524861878453,20,0.5024213061294567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743326488706365,0.8299319727891157,0.9104477611940298,0.7625,0.7557885906040269,0.8161681438644702,0.7093023255813954,0.9793926247288504,0.8819875776397516,0.922077922077922,0.8452380952380952,0.8380781907034889,0.8707215916638378,0.7888888888888889
15,360,0.25,25%,345,705,1448,362,0.25,26,0.5013611389214913,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743326488706365,0.8299319727891157,0.9104477611940298,0.7625,0.7557885906040269,0.8161681438644702,0.7093023255813954,0.9804772234273319,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.8499829526082507,0.8782034346103038,0.8
15,360,0.5,50%,345,705,1448,724,0.5,40,0.5007088361217166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8243243243243243,0.8970588235294118,0.7625,0.7546700223713647,0.8099825919923165,0.7011494252873564,0.9793926247288504,0.8819875776397516,0.922077922077922,0.8452380952380952,0.8380781907034889,0.8707215916638378,0.7888888888888889
15,360,1.0,100%,345,705,1448,1448,1.0,43,0.5005442638862831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8187919463087249,0.8840579710144928,0.7625,0.7535514541387025,0.8038721417597661,0.6931818181818182,0.9804772234273319,0.8888888888888888,0.9230769230769231,0.8571428571428571,0.8499829526082507,0.8782034346103038,0.8
30,45,0.05,5%,330,690,1472,74,0.050271739130434784,12,0.5092981223820862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8181818181818182,0.8513513513513513,0.7875,0.7751957494407158,0.8025999594661107,0.6923076923076923,0.9685466377440347,0.8304093567251462,0.8160919540229885,0.8452380952380952,0.8261450164791455,0.813081106776841,0.71
30,45,0.1,10%,330,690,1472,148,0.10054347826086957,15,0.5063452039877724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8258064516129032,0.8533333333333334,0.8,0.787695749440716,0.8107649132906383,0.7032967032967034,0.9761388286334056,0.8690476190476191,0.8690476190476191,0.8690476190476191,0.8559211274008409,0.855921127400841,0.7684210526315789
30,45,0.15,15%,330,690,1472,221,0.15013586956521738,20,0.5119689534431838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722792607802875,0.8235294117647058,0.863013698630137,0.7875,0.776314317673378,0.8085217923140773,0.7,0.9761388286334056,0.8690476190476191,0.8690476190476191,0.8690476190476191,0.8559211274008409,0.855921127400841,0.7684210526315789
30,45,0.25,25%,330,690,1472,368,0.25,22,0.5064836753927036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8181818181818182,0.8513513513513513,0.7875,0.7751957494407158,0.8025999594661107,0.6923076923076923,0.9750542299349241,0.863905325443787,0.8588235294117647,0.8690476190476191,0.8547278099784066,0.8501745114386242,0.7604166666666666
30,45,0.5,50%,330,690,1472,736,0.5,30,0.503173586764723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8181818181818182,0.8513513513513513,0.7875,0.7751957494407158,0.8025999594661107,0.6923076923076923,0.9739696312364425,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8428230480736447,0.8428230480736447,0.75
30,45,1.0,100%,330,690,1472,1472,1.0,48,0.5012449112472008,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8181818181818182,0.8513513513513513,0.7875,0.7751957494407158,0.8025999594661107,0.6923076923076923,0.9685466377440347,0.8242424242424242,0.8395061728395061,0.8095238095238095,0.7940106830321627,0.8069765091465616,0.7010309278350515
30,90,0.05,5%,330,690,1472,74,0.050271739130434784,17,0.5108078847065555,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8157894736842105,0.8611111111111112,0.775,0.7638143176733783,0.8002461033634126,0.6888888888888889,0.9761388286334056,0.8705882352941177,0.8604651162790697,0.8809523809523809,0.8666325718831684,0.8574480645433334,0.7708333333333334
30,90,0.1,10%,330,690,1472,148,0.10054347826086957,22,0.5125278721438067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9702258726899384,0.8053691275167785,0.8695652173913043,0.75,0.7399328859060401,0.7893441522604895,0.6741573033707865,0.972885032537961,0.8538011695906432,0.8390804597701149,0.8690476190476191,0.8523411751335379,0.8388630230834836,0.7448979591836735
30,90,0.15,15%,330,690,1472,221,0.15013586956521738,26,0.5002159282730717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.7045454545454546,0.9739696312364425,0.8604651162790697,0.8409090909090909,0.8809523809523809,0.8642459370382998,0.8461196105702364,0.7551020408163265
30,90,0.25,25%,330,690,1472,368,0.25,30,0.5068896942242069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973305954825462,0.8266666666666667,0.8857142857142857,0.775,0.7660514541387025,0.8122757598220904,0.7045454545454546,0.9739696312364425,0.8604651162790697,0.8409090909090909,0.8809523809523809,0.8642459370382998,0.8461196105702364,0.7551020408163265
30,90,0.5,50%,330,690,1472,736,0.5,37,0.5004037695920713,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9671457905544147,0.7808219178082192,0.8636363636363636,0.7125,0.7024328859060402,0.7632402540184133,0.6404494382022472,0.9718004338394793,0.8470588235294118,0.8372093023255814,0.8571428571428571,0.840436413228776,0.8315295308239395,0.7346938775510204
30,90,1.0,100%,330,690,1472,1472,1.0,51,0.5011867694936968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.971252566735113,0.8108108108108109,0.8823529411764706,0.75,0.7410514541387023,0.7953658682994177,0.6818181818181818,0.972885032537961,0.8538011695906432,0.8390804597701149,0.8690476190476191,0.8523411751335379,0.8388630230834836,0.7448979591836735
30,180,0.05,5%,330,690,1456,73,0.05013736263736264,15,0.5009898777655324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9661190965092402,0.7692307692307693,0.873015873015873,0.6875,0.6785514541387023,0.7512267611956471,0.625,0.9587852494577006,0.759493670886076,0.8108108108108109,0.7142857142857143,0.6975792703716333,0.7370538260634625,0.6122448979591837
30,180,0.1,10%,330,690,1456,146,0.10027472527472528,19,0.5019306753081383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9681724845995893,0.7862068965517242,0.8769230769230769,0.7125,0.7035514541387025,0.7692119544446993,0.6477272727272727,0.96529284164859,0.8048780487804879,0.825,0.7857142857142857,0.7690078418002044,0.7858428662679287,0.673469387755102
30,180,0.15,15%,330,690,1456,219,0.1504120879120879,25,0.5047907953258006,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9691991786447639,0.7972972972972973,0.8676470588235294,0.7375,0.7274328859060404,0.780749144606519,0.6629213483146067,0.9663774403470716,0.8121212121212121,0.8271604938271605,0.7976190476190477,0.7809126037049665,0.7936645442601176,0.6836734693877551
30,180,0.25,25%,330,690,1456,364,0.25,31,0.5070886967000422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9671457905544147,0.7808219178082192,0.8636363636363636,0.7125,0.7024328859060402,0.7632402540184133,0.6404494382022472,0.9642082429501084,0.8023952095808383,0.8072289156626506,0.7976190476190477,0.7785259688600978,0.7827179890023567,0.67
30,180,0.5,50%,330,690,1456,728,0.5,40,0.50077308654608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9681724845995893,0.7862068965517242,0.8769230769230769,0.7125,0.7035514541387025,0.7692119544446993,0.6477272727272727,0.96529284164859,0.8048780487804879,0.825,0.7857142857142857,0.7690078418002044,0.7858428662679287,0.673469387755102
30,180,1.0,100%,330,690,1456,1456,1.0,44,0.5040384088248788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9681724845995893,0.7862068965517242,0.8769230769230769,0.7125,0.7035514541387025,0.7692119544446993,0.6477272727272727,0.96529284164859,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7904307307648597,0.7904307307648596,0.68
30,360,0.05,5%,330,690,1448,73,0.05041436464088398,14,0.5066108288641847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9620123203285421,0.7299270072992701,0.8771929824561403,0.625,0.6171700223713645,0.710114384079538,0.5747126436781609,0.9696312364425163,0.8205128205128205,0.8888888888888888,0.7619047619047619,0.752358222525287,0.8040323070383191,0.6956521739130435
30,360,0.1,10%,330,690,1448,145,0.10013812154696132,20,0.5030234989065281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9671457905544147,0.7777777777777778,0.875,0.7,0.6910514541387025,0.760275658380507,0.6363636363636364,0.9739696312364425,0.8518518518518519,0.8846153846153846,0.8214285714285714,0.8106887146266621,0.8376045794804051,0.7419354838709677
30,360,0.15,15%,330,690,1448,218,0.1505524861878453,31,0.5065539990986054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9671457905544147,0.7746478873239436,0.8870967741935484,0.6875,0.6796700223713645,0.7572358787425616,0.632183908045977,0.9750542299349241,0.8571428571428571,0.8961038961038961,0.8214285714285714,0.8118820320490965,0.8435050846456984,0.75
30,360,0.25,25%,330,690,1448,362,0.25,32,0.5023244630606001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9671457905544147,0.7746478873239436,0.8870967741935484,0.6875,0.6796700223713645,0.7572358787425616,0.632183908045977,0.9750542299349241,0.8588957055214724,0.8860759493670886,0.8333333333333334,0.822593476531424,0.8452274950005109,0.7526881720430108
30,360,0.5,50%,330,690,1448,724,0.5,47,0.501225559943686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9661190965092402,0.7692307692307693,0.873015873015873,0.6875,0.6785514541387023,0.7512267611956471,0.625,0.9750542299349241,0.8588957055214724,0.8860759493670886,0.8333333333333334,0.822593476531424,0.8452274950005109,0.7526881720430108
30,360,1.0,100%,330,690,1448,1448,1.0,65,0.5002817651246837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9661190965092402,0.7692307692307693,0.873015873015873,0.6875,0.6785514541387023,0.7512267611956471,0.625,0.972885032537961,0.84472049689441,0.8831168831168831,0.8095238095238095,0.7987839527219003,0.8298968311366286,0.7311827956989247
60,45,0.05,5%,300,660,1472,74,0.050271739130434784,18,0.5053318718562263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9476386036960985,0.6622516556291391,0.704225352112676,0.625,0.601510067114094,0.6339802820637517,0.49504950495049505,0.9577006507592191,0.7547169811320755,0.8,0.7142857142857143,0.6963859529491989,0.731652711234496,0.6060606060606061
60,45,0.1,10%,300,660,1472,148,0.10054347826086957,28,0.5077207622756534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9496919917864476,0.6620689655172414,0.7384615384615385,0.6,0.5809843400447428,0.6352059925093633,0.4948453608247423,0.955531453362256,0.7354838709677419,0.8028169014084507,0.6785714285714286,0.6618649846573474,0.7113954589180193,0.5816326530612245
